        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , PCIe Slot Power [W] , PCIe Slot Voltage [V] , 8-Pin #1 Power [W] , 8-Pin #1 Voltage [V] , Power Consumption (%) [% TDP] , PerfCap Reason [] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2021-07-02 10:10:16 ,         177.0   ,            202.5   ,               37.7   ,        48.7   ,              27   ,                1107   ,            183   ,          1   ,                        2   ,                   0   ,                    0   ,                8.2   ,                   3.2   ,               4.4   ,                12.1   ,              3.2   ,               12.1   ,                         5.4   ,              16   ,        0.6250   ,               36.1   ,                  2330   ,
2021-07-02 10:10:17 ,         177.0   ,            202.5   ,               37.6   ,        48.6   ,              27   ,                1104   ,            183   ,          1   ,                        2   ,                   0   ,                    0   ,                8.6   ,                   3.2   ,               4.7   ,                12.1   ,              3.2   ,               12.1   ,                         5.7   ,              16   ,        0.6250   ,               34.8   ,                  2329   ,
2021-07-02 10:10:18 ,         139.0   ,            202.5   ,               37.6   ,        48.6   ,              27   ,                1105   ,            183   ,          1   ,                        3   ,                   0   ,                    0   ,                8.4   ,                   3.2   ,               4.5   ,                12.1   ,              3.2   ,               12.1   ,                         5.6   ,              16   ,        0.6250   ,               34.4   ,                  2329   ,
2021-07-02 10:10:19 ,         139.0   ,            202.5   ,               37.6   ,        48.6   ,              27   ,                1104   ,            183   ,          1   ,                        3   ,                   0   ,                    0   ,                8.8   ,                   3.2   ,               4.9   ,                12.1   ,              3.2   ,               12.1   ,                         5.8   ,              16   ,        0.6250   ,               34.0   ,                  2329   ,
2021-07-02 10:10:20 ,         139.0   ,            202.5   ,               37.5   ,        48.5   ,              27   ,                1104   ,            183   ,          1   ,                        2   ,                   0   ,                    0   ,                8.8   ,                   3.2   ,               4.9   ,                12.1   ,              3.2   ,               12.1   ,                         5.8   ,              16   ,        0.6250   ,               34.0   ,                  2329   ,
2021-07-02 10:10:21 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1101   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.7   ,                   3.2   ,               4.8   ,                12.1   ,              3.2   ,               12.1   ,                         5.8   ,              16   ,        0.6250   ,               33.5   ,                  2329   ,
2021-07-02 10:10:22 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1100   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.2   ,                   3.2   ,               4.4   ,                12.1   ,              3.2   ,               12.1   ,                         5.4   ,              16   ,        0.6250   ,               33.4   ,                  2329   ,
2021-07-02 10:10:23 ,         139.0   ,            202.5   ,               37.6   ,        48.6   ,              27   ,                1102   ,            183   ,          1   ,                        2   ,                   0   ,                    0   ,                8.0   ,                   3.2   ,               4.2   ,                12.1   ,              3.2   ,               12.1   ,                         5.3   ,              16   ,        0.6250   ,               33.3   ,                  2329   ,
2021-07-02 10:10:24 ,         139.0   ,            202.5   ,               37.6   ,        48.6   ,              27   ,                1101   ,            183   ,          1   ,                        2   ,                   0   ,                    0   ,                8.2   ,                   3.2   ,               4.4   ,                12.1   ,              3.2   ,               12.1   ,                         5.4   ,              16   ,        0.6250   ,               33.1   ,                  2329   ,
2021-07-02 10:10:25 ,         139.0   ,            202.5   ,               37.5   ,        48.5   ,              27   ,                1101   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.3   ,                   3.2   ,               4.5   ,                12.1   ,              3.2   ,               12.1   ,                         5.5   ,              16   ,        0.6250   ,               33.1   ,                  2329   ,
2021-07-02 10:10:26 ,         139.0   ,            202.5   ,               37.5   ,        48.5   ,              27   ,                1102   ,            183   ,          0   ,                        3   ,                   0   ,                    0   ,                8.4   ,                   3.2   ,               4.5   ,                12.1   ,              3.2   ,               12.1   ,                         5.6   ,              16   ,        0.6250   ,               33.3   ,                  2329   ,
2021-07-02 10:10:27 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1101   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.5   ,                   3.2   ,               4.6   ,                12.1   ,              3.2   ,               12.1   ,                         5.6   ,              16   ,        0.6250   ,               33.3   ,                  2329   ,
2021-07-02 10:10:28 ,         139.0   ,            202.5   ,               37.5   ,        48.5   ,              27   ,                1100   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.2   ,                   3.2   ,               4.4   ,                12.1   ,              3.2   ,               12.1   ,                         5.4   ,              16   ,        0.6250   ,               33.0   ,                  2329   ,
2021-07-02 10:10:29 ,         139.0   ,            202.5   ,               37.5   ,        48.5   ,              27   ,                1100   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                7.9   ,                   2.9   ,               4.3   ,                12.1   ,              2.9   ,               12.1   ,                         5.2   ,              16   ,        0.6250   ,               33.0   ,                  2329   ,
2021-07-02 10:10:30 ,         139.0   ,            202.5   ,               37.5   ,        48.5   ,              27   ,                1101   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.4   ,                   3.2   ,               4.5   ,                12.1   ,              3.2   ,               12.1   ,                         5.6   ,              16   ,        0.6250   ,               33.0   ,                  2329   ,
2021-07-02 10:10:31 ,         139.0   ,            202.5   ,               37.6   ,        48.6   ,              27   ,                1100   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.1   ,                   3.2   ,               4.3   ,                12.1   ,              3.2   ,               12.1   ,                         5.4   ,              16   ,        0.6250   ,               33.1   ,                  2329   ,
2021-07-02 10:10:32 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1101   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.7   ,                   3.2   ,               4.8   ,                12.1   ,              3.2   ,               12.1   ,                         5.8   ,              16   ,        0.6250   ,               33.0   ,                  2329   ,
2021-07-02 10:10:33 ,         139.0   ,            202.5   ,               37.5   ,        48.5   ,              27   ,                1101   ,            183   ,          1   ,                        2   ,                   0   ,                    0   ,                8.3   ,                   3.2   ,               4.5   ,                12.1   ,              3.2   ,               12.1   ,                         5.5   ,              16   ,        0.6250   ,               33.1   ,                  2329   ,
2021-07-02 10:10:34 ,         139.0   ,            202.5   ,               37.3   ,        48.3   ,              27   ,                1101   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.2   ,                   3.2   ,               4.4   ,                12.1   ,              3.2   ,               12.1   ,                         5.4   ,              16   ,        0.6250   ,               33.0   ,                  2328   ,
2021-07-02 10:10:35 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1102   ,            183   ,          0   ,                        3   ,                   0   ,                    0   ,                8.4   ,                   3.2   ,               4.5   ,                12.1   ,              3.2   ,               12.1   ,                         5.6   ,              16   ,        0.6250   ,               33.0   ,                  2328   ,
2021-07-02 10:10:36 ,         139.0   ,            202.5   ,               37.5   ,        48.5   ,              27   ,                1100   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.0   ,                   2.9   ,               4.4   ,                12.1   ,              2.9   ,               12.1   ,                         5.3   ,              16   ,        0.6250   ,               33.3   ,                  2328   ,
2021-07-02 10:10:37 ,         139.0   ,            202.5   ,               37.5   ,        48.5   ,              27   ,                1100   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                7.9   ,                   2.9   ,               4.3   ,                12.1   ,              2.9   ,               12.1   ,                         5.2   ,              16   ,        0.6250   ,               33.3   ,                  2328   ,
2021-07-02 10:10:38 ,         139.0   ,            202.5   ,               37.3   ,        48.3   ,              27   ,                1101   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                7.9   ,                   2.9   ,               4.3   ,                12.1   ,              2.9   ,               12.1   ,                         5.2   ,              16   ,        0.6250   ,               33.3   ,                  2328   ,
2021-07-02 10:10:39 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1099   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.4   ,                   3.2   ,               4.5   ,                12.1   ,              3.2   ,               12.1   ,                         5.6   ,              16   ,        0.6250   ,               33.4   ,                  2328   ,
2021-07-02 10:10:40 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1100   ,            183   ,          0   ,                        3   ,                   0   ,                    0   ,                8.8   ,                   3.2   ,               4.9   ,                12.1   ,              3.2   ,               12.1   ,                         5.8   ,              16   ,        0.6250   ,               33.1   ,                  2327   ,
2021-07-02 10:10:41 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1100   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.2   ,                   3.2   ,               4.4   ,                12.1   ,              3.2   ,               12.1   ,                         5.4   ,              16   ,        0.6250   ,               33.3   ,                  2327   ,
2021-07-02 10:10:42 ,         139.0   ,            202.5   ,               37.5   ,        48.5   ,              27   ,                1100   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.2   ,                   2.9   ,               4.5   ,                12.1   ,              2.9   ,               12.1   ,                         5.4   ,              16   ,        0.6250   ,               32.9   ,                  2327   ,
2021-07-02 10:10:43 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1100   ,            183   ,          0   ,                        3   ,                   0   ,                    0   ,                8.0   ,                   2.9   ,               4.4   ,                12.1   ,              2.9   ,               12.1   ,                         5.3   ,              16   ,        0.6250   ,               33.0   ,                  2327   ,
2021-07-02 10:10:44 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1100   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.3   ,                   3.2   ,               4.5   ,                12.1   ,              3.2   ,               12.1   ,                         5.5   ,              16   ,        0.6250   ,               33.3   ,                  2327   ,
2021-07-02 10:10:45 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1100   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.7   ,                   3.2   ,               4.8   ,                12.1   ,              3.2   ,               12.1   ,                         5.8   ,              16   ,        0.6250   ,               33.0   ,                  2327   ,
2021-07-02 10:10:46 ,         139.0   ,            202.5   ,               37.5   ,        48.5   ,              27   ,                1101   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.6   ,                   3.2   ,               4.7   ,                12.1   ,              3.2   ,               12.1   ,                         5.7   ,              16   ,        0.6250   ,               33.3   ,                  2327   ,
2021-07-02 10:10:47 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1101   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.0   ,                   2.9   ,               4.4   ,                12.1   ,              2.9   ,               12.1   ,                         5.3   ,              16   ,        0.6250   ,               33.0   ,                  2327   ,
2021-07-02 10:10:48 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1099   ,            183   ,          0   ,                        3   ,                   0   ,                    0   ,                7.8   ,                   2.9   ,               4.2   ,                12.1   ,              2.9   ,               12.1   ,                         5.1   ,              16   ,        0.6250   ,               33.0   ,                  2326   ,
2021-07-02 10:10:49 ,         139.0   ,            202.5   ,               35.8   ,        46.8   ,              27   ,                1100   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.0   ,                   3.2   ,               4.2   ,                12.1   ,              3.2   ,               12.1   ,                         5.3   ,              16   ,        0.6250   ,               33.0   ,                  2326   ,
2021-07-02 10:10:50 ,         139.0   ,            202.5   ,               37.5   ,        48.5   ,              27   ,                1101   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.7   ,                   3.2   ,               4.8   ,                12.1   ,              3.2   ,               12.1   ,                         5.8   ,              16   ,        0.6250   ,               33.0   ,                  2326   ,
2021-07-02 10:10:51 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1100   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.6   ,                   3.2   ,               4.7   ,                12.1   ,              3.2   ,               12.1   ,                         5.7   ,              16   ,        0.6250   ,               33.0   ,                  2326   ,
2021-07-02 10:10:52 ,         139.0   ,            202.5   ,               37.6   ,        48.6   ,              27   ,                1098   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.0   ,                   2.9   ,               4.4   ,                12.1   ,              2.9   ,               12.1   ,                         5.3   ,              16   ,        0.6250   ,               33.0   ,                  2326   ,
2021-07-02 10:10:53 ,         139.0   ,            202.5   ,               37.3   ,        48.3   ,              27   ,                1100   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.0   ,                   2.9   ,               4.4   ,                12.1   ,              2.9   ,               12.1   ,                         5.3   ,              16   ,        0.6250   ,               33.0   ,                  2326   ,
2021-07-02 10:10:54 ,         139.0   ,            202.5   ,               37.5   ,        48.5   ,              27   ,                1101   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.0   ,                   3.2   ,               4.2   ,                12.1   ,              3.2   ,               12.1   ,                         5.3   ,              16   ,        0.6250   ,               32.9   ,                  2326   ,
2021-07-02 10:10:55 ,         139.0   ,            202.5   ,               37.3   ,        48.3   ,              27   ,                1101   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.7   ,                   3.2   ,               4.8   ,                12.1   ,              3.2   ,               12.1   ,                         5.8   ,              16   ,        0.6250   ,               33.0   ,                  2325   ,
2021-07-02 10:10:56 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1099   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.5   ,                   3.2   ,               4.6   ,                12.1   ,              3.2   ,               12.1   ,                         5.6   ,              16   ,        0.6250   ,               33.1   ,                  2325   ,
2021-07-02 10:10:57 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1099   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.2   ,                   3.2   ,               4.4   ,                12.1   ,              3.2   ,               12.1   ,                         5.4   ,              16   ,        0.6250   ,               33.0   ,                  2325   ,
2021-07-02 10:10:58 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1099   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                7.9   ,                   2.9   ,               4.3   ,                12.1   ,              2.9   ,               12.1   ,                         5.2   ,              16   ,        0.6250   ,               33.0   ,                  2325   ,
2021-07-02 10:10:59 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1100   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.1   ,                   3.2   ,               4.3   ,                12.1   ,              3.2   ,               12.1   ,                         5.4   ,              16   ,        0.6250   ,               33.1   ,                  2325   ,
2021-07-02 10:11:00 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1100   ,            183   ,          1   ,                        2   ,                   0   ,                    0   ,                8.6   ,                   3.2   ,               4.7   ,                12.1   ,              3.2   ,               12.1   ,                         5.7   ,              16   ,        0.6250   ,               33.0   ,                  2325   ,
2021-07-02 10:11:01 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1101   ,            183   ,          1   ,                        2   ,                   0   ,                    0   ,                8.8   ,                   3.2   ,               4.9   ,                12.1   ,              3.2   ,               12.1   ,                         5.8   ,              16   ,        0.6250   ,               32.9   ,                  2325   ,
2021-07-02 10:11:02 ,         139.0   ,            202.5   ,               37.1   ,        48.1   ,              27   ,                1101   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.2   ,                   3.2   ,               4.4   ,                12.1   ,              3.2   ,               12.1   ,                         5.4   ,              16   ,        0.6250   ,               33.0   ,                  2324   ,
2021-07-02 10:11:03 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1101   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                7.9   ,                   2.9   ,               4.3   ,                12.1   ,              2.9   ,               12.1   ,                         5.2   ,              16   ,        0.6250   ,               33.0   ,                  2324   ,
2021-07-02 10:11:04 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1100   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.2   ,                   3.2   ,               4.4   ,                12.1   ,              3.2   ,               12.1   ,                         5.4   ,              16   ,        0.6250   ,               33.0   ,                  2324   ,
2021-07-02 10:11:05 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1099   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.6   ,                   3.2   ,               4.7   ,                12.1   ,              3.2   ,               12.1   ,                         5.7   ,              16   ,        0.6250   ,               32.9   ,                  2324   ,
2021-07-02 10:11:06 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1100   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.8   ,                   3.4   ,               4.7   ,                12.1   ,              3.4   ,               12.1   ,                         5.9   ,              16   ,        0.6250   ,               32.9   ,                  2324   ,
2021-07-02 10:11:07 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1100   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.2   ,                   3.2   ,               4.4   ,                12.1   ,              3.2   ,               12.1   ,                         5.4   ,              16   ,        0.6250   ,               33.0   ,                  2324   ,
2021-07-02 10:11:08 ,         139.0   ,            202.5   ,               37.2   ,        48.2   ,              27   ,                1101   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.5   ,                   3.2   ,               4.6   ,                12.1   ,              3.2   ,               12.1   ,                         5.6   ,              16   ,        0.6250   ,               32.9   ,                  2324   ,
2021-07-02 10:11:09 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1099   ,            183   ,          0   ,                        3   ,                   0   ,                    0   ,                8.0   ,                   2.9   ,               4.4   ,                12.1   ,              2.9   ,               12.1   ,                         5.3   ,              16   ,        0.6250   ,               33.0   ,                  2324   ,
2021-07-02 10:11:10 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1100   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                7.9   ,                   2.9   ,               4.3   ,                12.1   ,              2.9   ,               12.1   ,                         5.2   ,              16   ,        0.6250   ,               33.0   ,                  2324   ,
2021-07-02 10:11:11 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1100   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.0   ,                   3.2   ,               4.2   ,                12.1   ,              3.2   ,               12.1   ,                         5.3   ,              16   ,        0.6250   ,               33.0   ,                  2324   ,
2021-07-02 10:11:12 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1101   ,            183   ,          0   ,                        3   ,                   0   ,                    0   ,                8.2   ,                   3.2   ,               4.4   ,                12.1   ,              3.2   ,               12.1   ,                         5.4   ,              16   ,        0.6250   ,               33.0   ,                  2324   ,
2021-07-02 10:11:13 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1100   ,            183   ,          1   ,                        2   ,                   0   ,                    0   ,                8.5   ,                   3.2   ,               4.6   ,                12.1   ,              3.2   ,               12.1   ,                         5.6   ,              16   ,        0.6250   ,               32.9   ,                  2324   ,
2021-07-02 10:11:14 ,         139.0   ,            202.5   ,               37.3   ,        48.3   ,              27   ,                1100   ,            183   ,          0   ,                        3   ,                   0   ,                    0   ,                8.7   ,                   3.2   ,               4.8   ,                12.1   ,              3.2   ,               12.1   ,                         5.8   ,              16   ,        0.6250   ,               32.9   ,                  2324   ,
2021-07-02 10:11:15 ,         139.0   ,            202.5   ,               37.3   ,        48.3   ,              27   ,                1100   ,            183   ,          0   ,                        3   ,                   0   ,                    0   ,                8.1   ,                   3.2   ,               4.3   ,                12.1   ,              3.2   ,               12.1   ,                         5.4   ,              16   ,        0.6250   ,               33.0   ,                  2324   ,
2021-07-02 10:11:17 ,         139.0   ,            202.5   ,               37.3   ,        48.3   ,              27   ,                1099   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.4   ,                   3.2   ,               4.5   ,                12.1   ,              3.2   ,               12.1   ,                         5.6   ,              16   ,        0.6250   ,               33.0   ,                  2324   ,
2021-07-02 10:11:18 ,         139.0   ,            202.5   ,               37.3   ,        48.3   ,              27   ,                1100   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.2   ,                   3.2   ,               4.4   ,                12.1   ,              3.2   ,               12.1   ,                         5.4   ,              16   ,        0.6250   ,               33.0   ,                  2324   ,
2021-07-02 10:11:19 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1099   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.4   ,                   3.2   ,               4.5   ,                12.1   ,              3.2   ,               12.1   ,                         5.6   ,              16   ,        0.6250   ,               32.9   ,                  2323   ,
2021-07-02 10:11:20 ,         139.0   ,            202.5   ,               37.2   ,        48.2   ,              27   ,                1100   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.1   ,                   2.9   ,               4.5   ,                12.1   ,              2.9   ,               12.1   ,                         5.3   ,              16   ,        0.6250   ,               33.0   ,                  2323   ,
2021-07-02 10:11:21 ,         139.0   ,            202.5   ,               37.3   ,        48.3   ,              27   ,                1100   ,            183   ,          1   ,                        2   ,                   0   ,                    0   ,                8.1   ,                   3.2   ,               4.3   ,                12.1   ,              3.2   ,               12.1   ,                         5.4   ,              16   ,        0.6250   ,               33.0   ,                  2323   ,
2021-07-02 10:11:22 ,         139.0   ,            202.5   ,               37.3   ,        48.3   ,              27   ,                1099   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.6   ,                   3.2   ,               4.7   ,                12.1   ,              3.2   ,               12.1   ,                         5.7   ,              16   ,        0.6250   ,               33.0   ,                  2323   ,
2021-07-02 10:11:23 ,         139.0   ,            202.5   ,               37.3   ,        48.3   ,              27   ,                1100   ,            183   ,          0   ,                        3   ,                   0   ,                    0   ,                8.4   ,                   3.2   ,               4.5   ,                12.1   ,              3.2   ,               12.1   ,                         5.6   ,              16   ,        0.6250   ,               32.9   ,                  2323   ,
2021-07-02 10:11:24 ,         139.0   ,            202.5   ,               37.3   ,        48.3   ,              27   ,                1101   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.6   ,                   3.2   ,               4.7   ,                12.1   ,              3.2   ,               12.1   ,                         5.7   ,              16   ,        0.6250   ,               32.9   ,                  2323   ,
2021-07-02 10:11:25 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1101   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.3   ,                   3.2   ,               4.5   ,                12.1   ,              3.2   ,               12.1   ,                         5.5   ,              16   ,        0.6250   ,               33.0   ,                  2323   ,
2021-07-02 10:11:26 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1099   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.1   ,                   3.2   ,               4.3   ,                12.1   ,              3.2   ,               12.1   ,                         5.4   ,              16   ,        0.6250   ,               33.0   ,                  2323   ,
2021-07-02 10:11:27 ,         139.0   ,            202.5   ,               37.3   ,        48.3   ,              27   ,                1100   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.2   ,                   3.2   ,               4.4   ,                12.1   ,              3.2   ,               12.1   ,                         5.4   ,              16   ,        0.6250   ,               32.9   ,                  2323   ,
2021-07-02 10:11:28 ,         139.0   ,            202.5   ,               37.4   ,        48.4   ,              27   ,                1100   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.0   ,                   3.2   ,               4.2   ,                12.1   ,              3.2   ,               12.1   ,                         5.3   ,              16   ,        0.6250   ,               33.0   ,                  2323   ,
2021-07-02 10:11:29 ,         139.0   ,            202.5   ,               37.3   ,        48.3   ,              27   ,                1101   ,            183   ,          0   ,                        2   ,                   0   ,                    0   ,                8.1   ,                   2.9   ,               4.5   ,                12.1   ,              2.9   ,               12.1   ,                         5.3   ,              16   ,        0.6250   ,               32.8   ,                  2322   ,
