        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Power Consumption (W) [W] , Power Consumption (%) [% TDP] , PerfCap Reason [] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2021-03-16 19:17:52 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          0   ,                        3   ,                   0   ,                    0   ,                    13.0   ,                         5.7   ,              16   , 0.9620   ,               34.0   ,                  2686   ,
2021-03-16 19:17:53 ,         135.0   ,            162.0   ,               36.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    13.0   ,                         5.7   ,              16   , 0.9620   ,               34.1   ,                  2686   ,
2021-03-16 19:17:54 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.8   ,                         5.6   ,              16   , 0.9620   ,               34.1   ,                  2686   ,
2021-03-16 19:17:55 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.8   ,                         5.6   ,              16   , 0.9620   ,               34.3   ,                  2686   ,
2021-03-16 19:17:56 ,         135.0   ,            162.0   ,               36.0   ,              41   ,                1380   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    13.1   ,                         5.8   ,              16   , 0.9620   ,               34.0   ,                  2686   ,
2021-03-16 19:17:57 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.9   ,                         5.7   ,              16   , 0.9620   ,               34.0   ,                  2686   ,
2021-03-16 19:17:58 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          0   ,                        3   ,                   0   ,                    0   ,                    12.9   ,                         5.7   ,              16   , 0.9620   ,               34.0   ,                  2686   ,
2021-03-16 19:17:59 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.9   ,                         5.7   ,              16   , 0.9620   ,               34.1   ,                  2686   ,
2021-03-16 19:18:00 ,         135.0   ,            162.0   ,               36.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.8   ,                         5.6   ,              16   , 0.9620   ,               34.0   ,                  2686   ,
2021-03-16 19:18:01 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.8   ,                         5.6   ,              16   , 0.9620   ,               34.0   ,                  2686   ,
2021-03-16 19:18:02 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    13.2   ,                         5.8   ,              16   , 0.9620   ,               34.1   ,                  2686   ,
2021-03-16 19:18:03 ,         135.0   ,            162.0   ,               36.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    13.1   ,                         5.8   ,              16   , 0.9620   ,               34.4   ,                  2686   ,
2021-03-16 19:18:04 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    13.0   ,                         5.7   ,              16   , 0.9620   ,               34.1   ,                  2686   ,
2021-03-16 19:18:05 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          0   ,                        3   ,                   0   ,                    0   ,                    12.9   ,                         5.7   ,              16   , 0.9620   ,               34.0   ,                  2686   ,
2021-03-16 19:18:06 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          0   ,                        3   ,                   0   ,                    0   ,                    13.0   ,                         5.7   ,              16   , 0.9620   ,               34.1   ,                  2686   ,
2021-03-16 19:18:07 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          0   ,                        3   ,                   0   ,                    0   ,                    12.9   ,                         5.7   ,              16   , 0.9620   ,               34.1   ,                  2686   ,
2021-03-16 19:18:08 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.8   ,                         5.6   ,              16   , 0.9620   ,               34.1   ,                  2685   ,
2021-03-16 19:18:09 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    13.0   ,                         5.7   ,              16   , 0.9620   ,               34.1   ,                  2685   ,
2021-03-16 19:18:10 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    13.0   ,                         5.7   ,              16   , 0.9620   ,               34.3   ,                  2685   ,
2021-03-16 19:18:11 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.9   ,                         5.7   ,              16   , 0.9620   ,               34.3   ,                  2685   ,
2021-03-16 19:18:12 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    13.0   ,                         5.7   ,              16   , 0.9620   ,               34.3   ,                  2685   ,
2021-03-16 19:18:13 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          0   ,                        3   ,                   0   ,                    0   ,                    13.1   ,                         5.8   ,              16   , 0.9620   ,               34.3   ,                  2685   ,
2021-03-16 19:18:14 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.9   ,                         5.7   ,              16   , 0.9620   ,               34.3   ,                  2685   ,
2021-03-16 19:18:15 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.8   ,                         5.6   ,              16   , 0.9620   ,               34.1   ,                  2680   ,
2021-03-16 19:18:16 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.9   ,                         5.7   ,              16   , 0.9620   ,               34.1   ,                  2680   ,
2021-03-16 19:18:17 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          0   ,                        3   ,                   0   ,                    0   ,                    13.0   ,                         5.7   ,              16   , 0.9620   ,               34.3   ,                  2679   ,
2021-03-16 19:18:18 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            131   ,          0   ,                        3   ,                   0   ,                    0   ,                    12.8   ,                         5.6   ,              16   , 0.9620   ,               34.4   ,                  2679   ,
2021-03-16 19:18:19 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.8   ,                         5.6   ,              16   , 0.9620   ,               34.3   ,                  2678   ,
2021-03-16 19:18:20 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.9   ,                         5.7   ,              16   , 0.9620   ,               34.1   ,                  2678   ,
2021-03-16 19:18:21 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.8   ,                         5.6   ,              16   , 0.9620   ,               34.1   ,                  2678   ,
2021-03-16 19:18:22 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    13.2   ,                         5.8   ,              16   , 0.9620   ,               34.1   ,                  2678   ,
2021-03-16 19:18:23 ,         135.0   ,            162.0   ,               36.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    13.1   ,                         5.8   ,              16   , 0.9620   ,               34.6   ,                  2673   ,
2021-03-16 19:18:24 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          0   ,                        3   ,                   0   ,                    0   ,                    13.1   ,                         5.8   ,              16   , 0.9620   ,               34.1   ,                  2674   ,
2021-03-16 19:18:25 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.8   ,                         5.6   ,              16   , 0.9620   ,               34.3   ,                  2674   ,
2021-03-16 19:18:26 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.9   ,                         5.7   ,              16   , 0.9620   ,               34.3   ,                  2674   ,
2021-03-16 19:18:27 ,         135.0   ,            162.0   ,               36.0   ,              41   ,                1320   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.9   ,                         5.7   ,              16   , 0.9620   ,               34.3   ,                  2674   ,
2021-03-16 19:18:28 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    13.1   ,                         5.8   ,              16   , 0.9620   ,               34.1   ,                  2674   ,
2021-03-16 19:18:29 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.8   ,                         5.6   ,              16   , 0.9620   ,               34.0   ,                  2674   ,
2021-03-16 19:18:30 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    13.1   ,                         5.8   ,              16   , 0.9620   ,               34.1   ,                  2673   ,
2021-03-16 19:18:31 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    13.0   ,                         5.7   ,              16   , 0.9620   ,               34.3   ,                  2673   ,
2021-03-16 19:18:32 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.8   ,                         5.6   ,              16   , 0.9620   ,               33.9   ,                  2673   ,
2021-03-16 19:18:33 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    13.0   ,                         5.7   ,              16   , 0.9620   ,               34.1   ,                  2673   ,
2021-03-16 19:18:34 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            131   ,          0   ,                        3   ,                   0   ,                    0   ,                    13.0   ,                         5.7   ,              16   , 0.9620   ,               34.0   ,                  2673   ,
2021-03-16 19:18:35 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.9   ,                         5.7   ,              16   , 0.9620   ,               34.0   ,                  2673   ,
2021-03-16 19:18:36 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.8   ,                         5.6   ,              16   , 0.9620   ,               34.0   ,                  2673   ,
2021-03-16 19:18:37 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.9   ,                         5.7   ,              16   , 0.9620   ,               34.0   ,                  2673   ,
2021-03-16 19:18:38 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.9   ,                         5.7   ,              16   , 0.9620   ,               34.0   ,                  2673   ,
2021-03-16 19:18:39 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.8   ,                         5.6   ,              16   , 0.9620   ,               34.1   ,                  2673   ,
2021-03-16 19:18:40 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    13.0   ,                         5.7   ,              16   , 0.9620   ,               34.0   ,                  2673   ,
2021-03-16 19:18:41 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    13.1   ,                         5.8   ,              16   , 0.9620   ,               34.1   ,                  2673   ,
2021-03-16 19:18:42 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.7   ,                         5.6   ,              16   , 0.9620   ,               34.0   ,                  2673   ,
2021-03-16 19:18:43 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            131   ,          0   ,                        3   ,                   0   ,                    0   ,                    12.9   ,                         5.7   ,              16   , 0.9620   ,               34.4   ,                  2673   ,
2021-03-16 19:18:44 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            131   ,          0   ,                        3   ,                   0   ,                    0   ,                    13.1   ,                         5.8   ,              16   , 0.9620   ,               34.3   ,                  2673   ,
2021-03-16 19:18:45 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    13.0   ,                         5.7   ,              16   , 0.9620   ,               33.9   ,                  2673   ,
2021-03-16 19:18:46 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.8   ,                         5.6   ,              16   , 0.9620   ,               34.1   ,                  2673   ,
2021-03-16 19:18:47 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.9   ,                         5.7   ,              16   , 0.9620   ,               34.0   ,                  2673   ,
2021-03-16 19:18:48 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.9   ,                         5.7   ,              16   , 0.9620   ,               34.1   ,                  2673   ,
2021-03-16 19:18:49 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.9   ,                         5.7   ,              16   , 0.9620   ,               34.1   ,                  2673   ,
2021-03-16 19:18:50 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.9   ,                         5.7   ,              16   , 0.9620   ,               34.1   ,                  2673   ,
2021-03-16 19:18:51 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1320   ,            131   ,          0   ,                        3   ,                   0   ,                    0   ,                    13.0   ,                         5.7   ,              16   , 0.9620   ,               34.3   ,                  2673   ,
2021-03-16 19:18:52 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    13.0   ,                         5.7   ,              16   , 0.9620   ,               34.3   ,                  2673   ,
2021-03-16 19:18:53 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1380   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.7   ,                         5.6   ,              16   , 0.9620   ,               34.3   ,                  2673   ,
2021-03-16 19:18:54 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    13.0   ,                         5.7   ,              16   , 0.9620   ,               34.3   ,                  2673   ,
2021-03-16 19:18:55 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.9   ,                         5.7   ,              16   , 0.9620   ,               34.4   ,                  2673   ,
2021-03-16 19:18:56 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.8   ,                         5.6   ,              16   , 0.9620   ,               34.3   ,                  2673   ,
2021-03-16 19:18:57 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          0   ,                        3   ,                   0   ,                    0   ,                    12.8   ,                         5.6   ,              16   , 0.9620   ,               34.1   ,                  2672   ,
2021-03-16 19:18:58 ,         135.0   ,            162.0   ,               35.0   ,              41   ,                1350   ,            131   ,          1   ,                        3   ,                   0   ,                    0   ,                    12.8   ,                         5.6   ,              16   , 0.9620   ,               34.3   ,                  2672   ,
