        Date        , GPU Clock [MHz] , Memory Clock [MHz] , VCE Clock [MHz] , GPU Temperature [°C] , GPU Temperature (Hot Spot) [°C] , Memory Temperature [°C] , GPU VRM Temperature [°C] , SOC VRM Temperature [°C] , Mem VRM Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , GPU Load [%] , Memory Used (Dedicated) [MB] , Memory Used (Dynamic) [MB] , GPU only Power Draw [W] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2021-03-17 14:33:07 ,          26.0   ,            177.0   ,          33.0   ,               37.0   ,                          37.0   ,                  40.0   ,                   38.0   ,                   38.0   ,                   39.0   ,              24   ,                   0   ,         38   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               36.0   ,                  3090   ,
2021-03-17 14:33:08 ,          26.0   ,            176.0   ,          33.0   ,               35.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   39.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.9   ,                  3090   ,
2021-03-17 14:33:09 ,          26.0   ,            171.0   ,          33.0   ,               37.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   39.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.9   ,                  3090   ,
2021-03-17 14:33:10 ,          26.0   ,            172.0   ,          33.0   ,               35.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   39.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.8   ,                  3090   ,
2021-03-17 14:33:11 ,          26.0   ,            172.0   ,          33.0   ,               35.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   39.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.6   ,                  3090   ,
2021-03-17 14:33:12 ,          26.0   ,            185.0   ,          33.0   ,               37.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              24   ,                   0   ,          5   ,                        329   ,                      119   ,                   7.0   , 0.7813   ,               35.6   ,                  3090   ,
2021-03-17 14:33:13 ,          26.0   ,            185.0   ,          33.0   ,               35.0   ,                          37.0   ,                  40.0   ,                   38.0   ,                   38.0   ,                   40.0   ,              24   ,                   0   ,         10   ,                        329   ,                      119   ,                   7.0   , 0.7813   ,               35.6   ,                  3090   ,
2021-03-17 14:33:14 ,          26.0   ,            176.0   ,          33.0   ,               35.0   ,                          36.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              24   ,                   0   ,          1   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.5   ,                  3090   ,
2021-03-17 14:33:15 ,          26.0   ,            173.0   ,          33.0   ,               35.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.5   ,                  3090   ,
2021-03-17 14:33:16 ,          26.0   ,            171.0   ,          33.0   ,               35.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.5   ,                  3088   ,
2021-03-17 14:33:17 ,          26.0   ,            170.0   ,          33.0   ,               35.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.5   ,                  3088   ,
2021-03-17 14:33:18 ,          26.0   ,            169.0   ,          33.0   ,               35.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   7.0   , 0.7813   ,               35.5   ,                  3088   ,
2021-03-17 14:33:19 ,          26.0   ,            175.0   ,          33.0   ,               37.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              24   ,                   0   ,          3   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.5   ,                  3088   ,
2021-03-17 14:33:20 ,          26.0   ,            189.0   ,          33.0   ,               37.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              24   ,                   0   ,          4   ,                        329   ,                      119   ,                   7.0   , 0.7813   ,               35.5   ,                  3088   ,
2021-03-17 14:33:21 ,          26.0   ,            182.0   ,          33.0   ,               35.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   7.0   , 0.7813   ,               35.5   ,                  3088   ,
2021-03-17 14:33:22 ,          26.0   ,            184.0   ,          33.0   ,               37.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              24   ,                   0   ,          2   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.5   ,                  3088   ,
2021-03-17 14:33:23 ,          26.0   ,            172.0   ,          33.0   ,               35.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   39.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.5   ,                  3088   ,
2021-03-17 14:33:24 ,          26.0   ,            172.0   ,          33.0   ,               36.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   39.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.5   ,                  3088   ,
2021-03-17 14:33:25 ,          26.0   ,            169.0   ,          33.0   ,               35.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   39.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.5   ,                  3088   ,
2021-03-17 14:33:26 ,          26.0   ,            174.0   ,          33.0   ,               36.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   39.0   ,              24   ,                   0   ,          1   ,                        329   ,                      119   ,                   7.0   , 0.7813   ,               35.5   ,                  3088   ,
2021-03-17 14:33:27 ,          26.0   ,            174.0   ,          33.0   ,               35.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   39.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   7.0   , 0.7813   ,               35.5   ,                  3088   ,
2021-03-17 14:33:28 ,          26.0   ,            176.0   ,          33.0   ,               37.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   39.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   7.0   , 0.7813   ,               35.5   ,                  3087   ,
2021-03-17 14:33:29 ,          26.0   ,            172.0   ,          33.0   ,               35.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   39.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   7.0   , 0.7813   ,               35.5   ,                  3087   ,
2021-03-17 14:33:30 ,          26.0   ,            170.0   ,          33.0   ,               37.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   39.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.5   ,                  3087   ,
2021-03-17 14:33:31 ,          26.0   ,            181.0   ,          33.0   ,               35.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   39.0   ,              24   ,                   0   ,          4   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.5   ,                  3087   ,
2021-03-17 14:33:32 ,          26.0   ,            174.0   ,          33.0   ,               37.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              24   ,                   0   ,          1   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.5   ,                  3086   ,
2021-03-17 14:33:33 ,          26.0   ,            174.0   ,          33.0   ,               35.0   ,                          37.0   ,                  40.0   ,                   38.0   ,                   38.0   ,                   40.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.6   ,                  3085   ,
2021-03-17 14:33:34 ,          26.0   ,            174.0   ,          33.0   ,               37.0   ,                          37.0   ,                  40.0   ,                   38.0   ,                   38.0   ,                   40.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.6   ,                  3085   ,
2021-03-17 14:33:35 ,          26.0   ,            174.0   ,          33.0   ,               37.0   ,                          37.0   ,                  41.0   ,                   38.0   ,                   38.0   ,                   40.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.5   ,                  3085   ,
2021-03-17 14:33:36 ,          26.0   ,            174.0   ,          33.0   ,               37.0   ,                          37.0   ,                  40.0   ,                   38.0   ,                   38.0   ,                   40.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   7.0   , 0.7813   ,               35.5   ,                  3085   ,
2021-03-17 14:33:37 ,          26.0   ,            170.0   ,          33.0   ,               37.0   ,                          37.0   ,                  40.0   ,                   38.0   ,                   38.0   ,                   40.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   7.0   , 0.7813   ,               35.5   ,                  3085   ,
2021-03-17 14:33:38 ,          26.0   ,            173.0   ,          33.0   ,               34.0   ,                          37.0   ,                  41.0   ,                   38.0   ,                   38.0   ,                   40.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   7.0   , 0.7813   ,               35.5   ,                  3085   ,
2021-03-17 14:33:39 ,          26.0   ,            171.0   ,          33.0   ,               37.0   ,                          37.0   ,                  41.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   7.0   , 0.7813   ,               35.5   ,                  3085   ,
2021-03-17 14:33:40 ,          26.0   ,            173.0   ,          33.0   ,               35.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              24   ,                   0   ,          1   ,                        329   ,                      119   ,                   7.0   , 0.7813   ,               35.5   ,                  3085   ,
2021-03-17 14:33:41 ,          26.0   ,            168.0   ,          33.0   ,               35.0   ,                          37.0   ,                  41.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.5   ,                  3085   ,
2021-03-17 14:33:42 ,          26.0   ,            178.0   ,          33.0   ,               35.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              24   ,                   0   ,          5   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.5   ,                  3085   ,
2021-03-17 14:33:43 ,          26.0   ,            175.0   ,          33.0   ,               37.0   ,                          37.0   ,                  41.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              24   ,                   0   ,          1   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.5   ,                  3085   ,
2021-03-17 14:33:44 ,          26.0   ,            173.0   ,          33.0   ,               37.0   ,                          37.0   ,                  41.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   7.0   , 0.7813   ,               35.5   ,                  3085   ,
2021-03-17 14:33:45 ,          26.0   ,            173.0   ,          33.0   ,               36.0   ,                          36.0   ,                  41.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   7.0   , 0.7813   ,               35.5   ,                  3085   ,
2021-03-17 14:33:46 ,          26.0   ,            170.0   ,          33.0   ,               37.0   ,                          37.0   ,                  41.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.5   ,                  3085   ,
2021-03-17 14:33:47 ,          26.0   ,            175.0   ,          33.0   ,               37.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              24   ,                   0   ,          6   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.5   ,                  3085   ,
2021-03-17 14:33:49 ,          26.0   ,            181.0   ,          33.0   ,               35.0   ,                          37.0   ,                  41.0   ,                   37.0   ,                   37.0   ,                   39.0   ,              24   ,                   0   ,          7   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.4   ,                  3084   ,
2021-03-17 14:33:50 ,          26.0   ,            186.0   ,          33.0   ,               35.0   ,                          37.0   ,                  41.0   ,                   37.0   ,                   37.0   ,                   39.0   ,              24   ,                   0   ,          8   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.4   ,                  3084   ,
2021-03-17 14:33:51 ,          26.0   ,            179.0   ,          33.0   ,               37.0   ,                          37.0   ,                  41.0   ,                   37.0   ,                   37.0   ,                   39.0   ,              24   ,                   0   ,          7   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.4   ,                  3084   ,
2021-03-17 14:33:52 ,          26.0   ,            179.0   ,          33.0   ,               36.0   ,                          37.0   ,                  40.0   ,                   38.0   ,                   38.0   ,                   39.0   ,              24   ,                   0   ,          7   ,                        329   ,                      119   ,                   7.0   , 0.7813   ,               35.4   ,                  3083   ,
2021-03-17 14:33:53 ,          26.0   ,            179.0   ,          33.0   ,               37.0   ,                          37.0   ,                  41.0   ,                   38.0   ,                   38.0   ,                   39.0   ,              24   ,                   0   ,          7   ,                        329   ,                      119   ,                   7.0   , 0.7813   ,               35.4   ,                  3083   ,
2021-03-17 14:33:54 ,          26.0   ,            175.0   ,          33.0   ,               37.0   ,                          37.0   ,                  41.0   ,                   38.0   ,                   38.0   ,                   39.0   ,              24   ,                   0   ,          1   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.4   ,                  3083   ,
2021-03-17 14:33:55 ,          26.0   ,            176.0   ,          33.0   ,               35.0   ,                          37.0   ,                  40.0   ,                   38.0   ,                   38.0   ,                   39.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   7.0   , 0.7813   ,               35.4   ,                  3083   ,
2021-03-17 14:33:56 ,          26.0   ,            170.0   ,          33.0   ,               37.0   ,                          37.0   ,                  41.0   ,                   37.0   ,                   37.0   ,                   39.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.4   ,                  3083   ,
2021-03-17 14:33:57 ,          26.0   ,            175.0   ,          33.0   ,               35.0   ,                          37.0   ,                  41.0   ,                   37.0   ,                   37.0   ,                   39.0   ,              24   ,                   0   ,          6   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.4   ,                  3083   ,
2021-03-17 14:33:58 ,          26.0   ,            180.0   ,          33.0   ,               37.0   ,                          37.0   ,                  41.0   ,                   37.0   ,                   37.0   ,                   39.0   ,              24   ,                   0   ,          8   ,                        329   ,                      119   ,                   7.0   , 0.7813   ,               35.4   ,                  3084   ,
2021-03-17 14:33:59 ,          26.0   ,            178.0   ,          33.0   ,               37.0   ,                          37.0   ,                  41.0   ,                   38.0   ,                   38.0   ,                   39.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   7.0   , 0.7813   ,               35.4   ,                  3084   ,
2021-03-17 14:34:00 ,          26.0   ,            175.0   ,          33.0   ,               35.0   ,                          37.0   ,                  41.0   ,                   38.0   ,                   38.0   ,                   39.0   ,              24   ,                   0   ,          1   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.4   ,                  3083   ,
2021-03-17 14:34:01 ,          26.0   ,            169.0   ,          33.0   ,               37.0   ,                          37.0   ,                  41.0   ,                   38.0   ,                   38.0   ,                   39.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.4   ,                  3083   ,
2021-03-17 14:34:02 ,          26.0   ,            174.0   ,          33.0   ,               35.0   ,                          37.0   ,                  41.0   ,                   37.0   ,                   37.0   ,                   39.0   ,              24   ,                   0   ,          5   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.4   ,                  3083   ,
2021-03-17 14:34:03 ,          26.0   ,            176.0   ,          33.0   ,               37.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   39.0   ,              24   ,                   0   ,          2   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.4   ,                  3083   ,
2021-03-17 14:34:04 ,          26.0   ,            177.0   ,          33.0   ,               37.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   39.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   8.0   , 0.7813   ,               35.4   ,                  3083   ,
2021-03-17 14:34:05 ,          26.0   ,            170.0   ,          33.0   ,               35.0   ,                          37.0   ,                  41.0   ,                   37.0   ,                   37.0   ,                   39.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   7.0   , 0.7813   ,               35.4   ,                  3083   ,
2021-03-17 14:34:06 ,          26.0   ,            172.0   ,          33.0   ,               37.0   ,                          37.0   ,                  41.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              24   ,                   0   ,          0   ,                        329   ,                      119   ,                   7.0   , 0.7813   ,               35.4   ,                  3082   ,
