        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Power Consumption (W) [W] , Power Consumption (%) [% TDP] , PerfCap Reason [] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2021-03-15 20:43:35 ,         177.0   ,            202.5   ,               36.0   ,              27   ,                1105   ,            160   ,          1   ,                        2   ,                   0   ,                    0   ,                     8.6   ,                         5.7   ,              16   , 0.6250   ,               37.6   ,                  2530   ,
2021-03-15 20:43:36 ,         177.0   ,            202.5   ,               36.0   ,              27   ,                1105   ,            160   ,          1   ,                        3   ,                   0   ,                    0   ,                     8.2   ,                         5.4   ,              16   , 0.6250   ,               36.8   ,                  2523   ,
2021-03-15 20:43:37 ,         177.0   ,            202.5   ,               36.0   ,              27   ,                1103   ,            160   ,          1   ,                        3   ,                   0   ,                    0   ,                     8.8   ,                         5.8   ,              16   , 0.6250   ,               36.0   ,                  2523   ,
2021-03-15 20:43:38 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1102   ,            160   ,          1   ,                        2   ,                   0   ,                    0   ,                     7.8   ,                         5.5   ,              16   , 0.6250   ,               44.6   ,                  2522   ,
2021-03-15 20:43:39 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1103   ,            160   ,          2   ,                        2   ,                   0   ,                    0   ,                     8.4   ,                         5.7   ,              16   , 0.6250   ,               43.1   ,                  2522   ,
2021-03-15 20:43:40 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1104   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     7.8   ,                         5.1   ,              16   , 0.6250   ,               41.5   ,                  2522   ,
2021-03-15 20:43:41 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1104   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     7.9   ,                         5.4   ,              16   , 0.6250   ,               40.0   ,                  2520   ,
2021-03-15 20:43:42 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1102   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.3   ,                         5.9   ,              16   , 0.6250   ,               38.6   ,                  2519   ,
2021-03-15 20:43:43 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1099   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.1   ,                         5.4   ,              16   , 0.6250   ,               37.3   ,                  2519   ,
2021-03-15 20:43:44 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1101   ,            160   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.0   ,                         5.3   ,              16   , 0.6250   ,               35.9   ,                  2519   ,
2021-03-15 20:43:45 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1100   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     7.8   ,                         5.1   ,              16   , 0.6250   ,               35.1   ,                  2519   ,
2021-03-15 20:43:46 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1100   ,            160   ,          0   ,                        3   ,                   0   ,                    0   ,                     7.8   ,                         5.1   ,              16   , 0.6250   ,               34.5   ,                  2519   ,
2021-03-15 20:43:47 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1100   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     7.6   ,                         5.0   ,              16   , 0.6250   ,               34.4   ,                  2519   ,
2021-03-15 20:43:48 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1099   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.7   ,                         5.8   ,              16   , 0.6250   ,               34.4   ,                  2518   ,
2021-03-15 20:43:49 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1101   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.2   ,                         5.5   ,              16   , 0.6250   ,               34.4   ,                  2518   ,
2021-03-15 20:43:50 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1100   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.7   ,                         5.8   ,              16   , 0.6250   ,               34.4   ,                  2518   ,
2021-03-15 20:43:51 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1100   ,            160   ,          1   ,                        2   ,                   0   ,                    0   ,                     7.8   ,                         5.1   ,              16   , 0.6250   ,               34.4   ,                  2516   ,
2021-03-15 20:43:52 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1100   ,            160   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.0   ,                         5.3   ,              16   , 0.6250   ,               34.3   ,                  2515   ,
2021-03-15 20:43:53 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1100   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.4   ,                         5.6   ,              16   , 0.6250   ,               34.1   ,                  2515   ,
2021-03-15 20:43:54 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1098   ,            160   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.4   ,                         5.6   ,              16   , 0.6250   ,               34.1   ,                  2515   ,
2021-03-15 20:43:55 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1100   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.0   ,                         5.3   ,              16   , 0.6250   ,               34.4   ,                  2511   ,
2021-03-15 20:43:56 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1101   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     7.8   ,                         5.1   ,              16   , 0.6250   ,               43.3   ,                  2538   ,
2021-03-15 20:43:57 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1098   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.6   ,                         5.7   ,              16   , 0.6250   ,               42.1   ,                  2546   ,
2021-03-15 20:43:58 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1100   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.7   ,                         5.8   ,              16   , 0.6250   ,               40.6   ,                  2546   ,
2021-03-15 20:43:59 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1101   ,            160   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.2   ,                         5.4   ,              16   , 0.6250   ,               39.3   ,                  2546   ,
2021-03-15 20:44:00 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1099   ,            160   ,          1   ,                        2   ,                   0   ,                    0   ,                     8.2   ,                         5.4   ,              16   , 0.6250   ,               37.9   ,                  2545   ,
2021-03-15 20:44:01 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1099   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.2   ,                         5.4   ,              16   , 0.6250   ,               36.4   ,                  2546   ,
2021-03-15 20:44:02 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1100   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.1   ,                         5.3   ,              16   , 0.6250   ,               35.0   ,                  2545   ,
2021-03-15 20:44:03 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1101   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.9   ,                         5.9   ,              16   , 0.6250   ,               34.0   ,                  2545   ,
2021-03-15 20:44:04 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1099   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.2   ,                         5.4   ,              16   , 0.6250   ,               33.9   ,                  2545   ,
2021-03-15 20:44:05 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1100   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.0   ,                         5.3   ,              16   , 0.6250   ,               33.8   ,                  2545   ,
2021-03-15 20:44:06 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1100   ,            160   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.1   ,                         5.3   ,              16   , 0.6250   ,               33.6   ,                  2545   ,
2021-03-15 20:44:07 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1099   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     7.7   ,                         5.1   ,              16   , 0.6250   ,               33.8   ,                  2545   ,
2021-03-15 20:44:08 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1101   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     7.8   ,                         5.1   ,              16   , 0.6250   ,               43.0   ,                  2524   ,
2021-03-15 20:44:09 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1099   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.0   ,                         5.3   ,              16   , 0.6250   ,               41.5   ,                  2484   ,
2021-03-15 20:44:10 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1100   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     7.7   ,                         5.1   ,              16   , 0.6250   ,               40.0   ,                  2484   ,
2021-03-15 20:44:11 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1100   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     7.8   ,                         5.1   ,              16   , 0.6250   ,               38.4   ,                  2484   ,
2021-03-15 20:44:12 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1100   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.7   ,                         5.8   ,              16   , 0.6250   ,               36.9   ,                  2484   ,
2021-03-15 20:44:13 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1099   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.6   ,                         5.7   ,              16   , 0.6250   ,               35.3   ,                  2484   ,
2021-03-15 20:44:14 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1102   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     7.9   ,                         5.2   ,              16   , 0.6250   ,               33.9   ,                  2484   ,
2021-03-15 20:44:15 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1100   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.1   ,                         5.3   ,              16   , 0.6250   ,               33.6   ,                  2483   ,
2021-03-15 20:44:16 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1100   ,            160   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.0   ,                         5.3   ,              16   , 0.6250   ,               33.5   ,                  2483   ,
2021-03-15 20:44:17 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1100   ,            160   ,          1   ,                        2   ,                   0   ,                    0   ,                     7.9   ,                         5.2   ,              16   , 0.6250   ,               33.5   ,                  2483   ,
2021-03-15 20:44:18 ,        1506.0   ,           2003.4   ,               36.0   ,              27   ,                1094   ,            165   ,          0   ,                        0   ,                   0   ,                    0   ,                    33.3   ,                        22.0   ,              16   , 0.7810   ,               52.4   ,                  2513   ,
2021-03-15 20:44:19 ,        1506.0   ,           2003.4   ,               36.0   ,              27   ,                1090   ,            167   ,          1   ,                        0   ,                   0   ,                    0   ,                    33.3   ,                        22.0   ,              16   , 0.7810   ,               51.0   ,                  2631   ,
2021-03-15 20:44:20 ,        1506.0   ,           2003.4   ,               36.0   ,              27   ,                1092   ,            167   ,          0   ,                        0   ,                   0   ,                    0   ,                    33.4   ,                        22.1   ,              16   , 0.7810   ,               49.4   ,                  2676   ,
2021-03-15 20:44:21 ,         936.5   ,           2003.4   ,               36.0   ,              27   ,                1092   ,            167   ,          0   ,                        0   ,                   0   ,                    0   ,                    29.0   ,                        19.2   ,              16   , 0.6250   ,               47.9   ,                  2612   ,
2021-03-15 20:44:22 ,         936.5   ,           2003.4   ,               36.0   ,              27   ,                1092   ,            167   ,          0   ,                        0   ,                   0   ,                    0   ,                    29.3   ,                        19.4   ,              16   , 0.6250   ,               46.4   ,                  2593   ,
2021-03-15 20:44:23 ,         936.5   ,           1901.2   ,               36.0   ,              27   ,                1094   ,            167   ,          0   ,                        0   ,                   0   ,                    0   ,                    28.6   ,                        18.8   ,              16   , 0.6250   ,               44.9   ,                  2594   ,
2021-03-15 20:44:24 ,         936.5   ,           1901.2   ,               36.0   ,              27   ,                1097   ,            167   ,          0   ,                        0   ,                   0   ,                    0   ,                    28.4   ,                        18.8   ,              16   , 0.6250   ,               43.3   ,                  2593   ,
2021-03-15 20:44:25 ,         936.5   ,           1901.2   ,               36.0   ,              27   ,                1097   ,            167   ,          0   ,                        0   ,                   0   ,                    0   ,                    28.4   ,                        18.8   ,              16   , 0.6250   ,               41.6   ,                  2593   ,
2021-03-15 20:44:26 ,         759.0   ,            405.0   ,               36.0   ,              27   ,                1099   ,            167   ,          0   ,                        1   ,                   0   ,                    0   ,                     9.2   ,                         6.1   ,              16   , 0.6250   ,               40.1   ,                  2593   ,
2021-03-15 20:44:27 ,         759.0   ,            405.0   ,               36.0   ,              27   ,                1105   ,            167   ,          0   ,                        1   ,                   0   ,                    0   ,                    10.0   ,                         6.7   ,              16   , 0.6250   ,               38.6   ,                  2586   ,
2021-03-15 20:44:28 ,         759.0   ,            405.0   ,               36.0   ,              27   ,                1106   ,            167   ,          0   ,                        1   ,                   0   ,                    0   ,                     9.4   ,                         6.2   ,              16   , 0.6250   ,               37.1   ,                  2585   ,
2021-03-15 20:44:29 ,         177.0   ,            202.5   ,               36.0   ,              27   ,                1107   ,            167   ,          1   ,                        3   ,                   0   ,                    0   ,                     8.1   ,                         5.3   ,              16   , 0.6250   ,               35.9   ,                  2585   ,
2021-03-15 20:44:30 ,         177.0   ,            202.5   ,               36.0   ,              27   ,                1104   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.1   ,                         5.4   ,              16   , 0.6250   ,               34.8   ,                  2584   ,
2021-03-15 20:44:31 ,         177.0   ,            202.5   ,               36.0   ,              27   ,                1103   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     7.7   ,                         5.1   ,              16   , 0.6250   ,               34.0   ,                  2583   ,
2021-03-15 20:44:32 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1105   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.2   ,                         5.4   ,              16   , 0.6250   ,               33.9   ,                  2583   ,
2021-03-15 20:44:33 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1104   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     7.9   ,                         5.2   ,              16   , 0.6250   ,               33.6   ,                  2582   ,
2021-03-15 20:44:34 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1102   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     7.9   ,                         5.2   ,              16   , 0.6250   ,               33.6   ,                  2582   ,
2021-03-15 20:44:35 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1101   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.1   ,                         5.3   ,              16   , 0.6250   ,               33.5   ,                  2582   ,
2021-03-15 20:44:36 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1098   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     7.9   ,                         5.2   ,              16   , 0.6250   ,               33.5   ,                  2582   ,
2021-03-15 20:44:37 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1100   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     7.8   ,                         5.1   ,              16   , 0.6250   ,               33.5   ,                  2582   ,
2021-03-15 20:44:38 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1101   ,            167   ,          1   ,                        3   ,                   0   ,                    0   ,                     7.9   ,                         5.2   ,              16   , 0.6250   ,               33.5   ,                  2582   ,
2021-03-15 20:44:39 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1099   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.8   ,                         5.8   ,              16   , 0.6250   ,               33.5   ,                  2582   ,
2021-03-15 20:44:40 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1099   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.8   ,                         5.8   ,              16   , 0.6250   ,               33.4   ,                  2582   ,
2021-03-15 20:44:41 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1100   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.0   ,                         5.3   ,              16   , 0.6250   ,               33.4   ,                  2582   ,
2021-03-15 20:44:42 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1102   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     7.8   ,                         5.1   ,              16   , 0.6250   ,               33.3   ,                  2582   ,
2021-03-15 20:44:43 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1099   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     7.7   ,                         5.1   ,              16   , 0.6250   ,               33.3   ,                  2581   ,
2021-03-15 20:44:44 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1100   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     7.8   ,                         5.9   ,              16   , 0.6250   ,               33.3   ,                  2581   ,
2021-03-15 20:44:45 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1101   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.6   ,                         5.7   ,              16   , 0.6250   ,               33.3   ,                  2581   ,
2021-03-15 20:44:46 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1100   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.8   ,                         5.8   ,              16   , 0.6250   ,               42.1   ,                  2577   ,
2021-03-15 20:44:47 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1099   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.3   ,                         5.5   ,              16   , 0.6250   ,               40.6   ,                  2577   ,
2021-03-15 20:44:48 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1100   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.0   ,                         5.3   ,              16   , 0.6250   ,               39.0   ,                  2582   ,
2021-03-15 20:44:49 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1101   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.1   ,                         5.3   ,              16   , 0.6250   ,               37.5   ,                  2581   ,
2021-03-15 20:44:50 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1099   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.6   ,                         5.7   ,              16   , 0.6250   ,               36.0   ,                  2581   ,
2021-03-15 20:44:51 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1101   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.6   ,                         5.7   ,              16   , 0.6250   ,               43.8   ,                  2577   ,
2021-03-15 20:44:52 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1099   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.0   ,                         5.3   ,              16   , 0.6250   ,               42.3   ,                  2573   ,
2021-03-15 20:44:53 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1101   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     7.7   ,                         5.1   ,              16   , 0.6250   ,               40.6   ,                  2573   ,
2021-03-15 20:44:54 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1099   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.1   ,                         5.4   ,              16   , 0.6250   ,               39.1   ,                  2573   ,
2021-03-15 20:44:55 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1100   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     7.9   ,                         5.2   ,              16   , 0.6250   ,               37.6   ,                  2572   ,
2021-03-15 20:44:56 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1102   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     7.8   ,                         5.1   ,              16   , 0.6250   ,               36.3   ,                  2572   ,
2021-03-15 20:44:57 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1100   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.5   ,                         5.6   ,              16   , 0.6250   ,               35.0   ,                  2538   ,
2021-03-15 20:44:58 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1099   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.4   ,                         5.6   ,              16   , 0.6250   ,               34.8   ,                  2534   ,
2021-03-15 20:44:59 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1101   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.3   ,                         6.0   ,              16   , 0.6250   ,               33.6   ,                  2534   ,
2021-03-15 20:45:00 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1100   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     7.6   ,                         5.0   ,              16   , 0.6250   ,               33.4   ,                  2533   ,
2021-03-15 20:45:01 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1100   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     7.8   ,                         5.1   ,              16   , 0.6250   ,               33.4   ,                  2533   ,
2021-03-15 20:45:02 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1099   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.0   ,                         5.3   ,              16   , 0.6250   ,               33.3   ,                  2533   ,
2021-03-15 20:45:03 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1101   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.4   ,                         5.6   ,              16   , 0.6250   ,               33.3   ,                  2533   ,
2021-03-15 20:45:04 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1100   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.7   ,                         5.8   ,              16   , 0.6250   ,               33.3   ,                  2533   ,
2021-03-15 20:45:05 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1100   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.6   ,                         5.7   ,              16   , 0.6250   ,               33.1   ,                  2533   ,
2021-03-15 20:45:06 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1101   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     7.8   ,                         5.1   ,              16   , 0.6250   ,               33.3   ,                  2533   ,
2021-03-15 20:45:07 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1100   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.0   ,                         5.3   ,              16   , 0.6250   ,               33.0   ,                  2532   ,
2021-03-15 20:45:08 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1101   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.0   ,                         5.3   ,              16   , 0.6250   ,               33.0   ,                  2532   ,
2021-03-15 20:45:09 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1100   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     7.9   ,                         5.2   ,              16   , 0.6250   ,               33.3   ,                  2532   ,
2021-03-15 20:45:10 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1101   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.4   ,                         5.6   ,              16   , 0.6250   ,               33.0   ,                  2532   ,
2021-03-15 20:45:11 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1099   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     7.9   ,                         5.2   ,              16   , 0.6250   ,               33.0   ,                  2532   ,
2021-03-15 20:45:12 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1100   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     7.6   ,                         5.0   ,              16   , 0.6250   ,               33.0   ,                  2532   ,
2021-03-15 20:45:13 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1100   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     7.7   ,                         5.1   ,              16   , 0.6250   ,               33.0   ,                  2532   ,
2021-03-15 20:45:14 ,         139.0   ,            202.5   ,               36.0   ,              27   ,                1101   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     7.7   ,                         5.1   ,              16   , 0.6250   ,               33.0   ,                  2532   ,
2021-03-15 20:45:15 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1101   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.1   ,                         5.3   ,              16   , 0.6250   ,               33.0   ,                  2530   ,
2021-03-15 20:45:16 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1099   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     7.8   ,                         5.1   ,              16   , 0.6250   ,               33.0   ,                  2530   ,
2021-03-15 20:45:17 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1101   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     7.7   ,                         5.1   ,              16   , 0.6250   ,               33.0   ,                  2529   ,
2021-03-15 20:45:18 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1098   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.7   ,                         5.8   ,              16   , 0.6250   ,               33.0   ,                  2529   ,
2021-03-15 20:45:19 ,         139.0   ,            202.5   ,               35.0   ,              27   ,                1100   ,            167   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.5   ,                         5.6   ,              16   , 0.6250   ,               32.9   ,                  2529   ,
