        Date        , GPU Clock [MHz] , Memory Clock [MHz] , VCE Clock [MHz] , GPU Temperature [°C] , GPU Temperature (Hot Spot) [°C] , Memory Temperature [°C] , GPU VRM Temperature [°C] , SOC VRM Temperature [°C] , Mem VRM Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , GPU Load [%] , Memory Used (Dedicated) [MB] , Memory Used (Dynamic) [MB] , GPU Chip Power Draw [W] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2021-07-04 13:49:56 ,          26.0   ,            189.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          1   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               37.5   ,                  3413   ,
2021-07-04 13:49:57 ,          26.0   ,            188.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          2   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               37.4   ,                  3413   ,
2021-07-04 13:49:58 ,          26.0   ,            171.0   ,          33.0   ,               33.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   7.0   , 0.7500   ,               37.3   ,                  3418   ,
2021-07-04 13:49:59 ,          26.0   ,            174.0   ,          33.0   ,               36.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          3   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               37.0   ,                  3418   ,
2021-07-04 13:50:00 ,          26.0   ,            174.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          2   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               37.0   ,                  3418   ,
2021-07-04 13:50:01 ,          26.0   ,            179.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          5   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.9   ,                  3417   ,
2021-07-04 13:50:02 ,          26.0   ,            177.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   7.0   , 0.7500   ,               36.9   ,                  3417   ,
2021-07-04 13:50:03 ,          26.0   ,            170.0   ,          33.0   ,               36.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   35.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.9   ,                  3415   ,
2021-07-04 13:50:04 ,          26.0   ,            181.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   35.0   ,                   35.0   ,                   38.0   ,              24   ,                   0   ,          5   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.8   ,                  3415   ,
2021-07-04 13:50:05 ,          26.0   ,            173.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   35.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          1   ,                        285   ,                       86   ,                   5.0   , 0.7500   ,               36.8   ,                  3415   ,
2021-07-04 13:50:06 ,          26.0   ,            175.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.5   ,                  3415   ,
2021-07-04 13:50:07 ,          26.0   ,            174.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.5   ,                  3413   ,
2021-07-04 13:50:08 ,          26.0   ,            175.0   ,          33.0   ,               36.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.5   ,                  3413   ,
2021-07-04 13:50:09 ,          26.0   ,            176.0   ,          33.0   ,               33.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          9   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.5   ,                  3413   ,
2021-07-04 13:50:10 ,          26.0   ,            170.0   ,          33.0   ,               36.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.5   ,                  3413   ,
2021-07-04 13:50:11 ,          26.0   ,            174.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          4   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.5   ,                  3412   ,
2021-07-04 13:50:12 ,          26.0   ,            178.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          4   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.5   ,                  3412   ,
2021-07-04 13:50:13 ,          26.0   ,            173.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.5   ,                  3417   ,
2021-07-04 13:50:14 ,          26.0   ,            170.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.5   ,                  3417   ,
2021-07-04 13:50:15 ,          26.0   ,            169.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.5   ,                  3417   ,
2021-07-04 13:50:16 ,          26.0   ,            175.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          6   ,                        285   ,                       86   ,                   5.0   , 0.8000   ,               36.5   ,                  3417   ,
2021-07-04 13:50:17 ,          26.0   ,            178.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          4   ,                        285   ,                       86   ,                   6.0   , 0.8000   ,               36.5   ,                  3417   ,
2021-07-04 13:50:18 ,          26.0   ,            177.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.5   ,                  3416   ,
2021-07-04 13:50:19 ,          26.0   ,            180.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          1   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.5   ,                  3416   ,
2021-07-04 13:50:20 ,          26.0   ,            170.0   ,          33.0   ,               33.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.5   ,                  3416   ,
2021-07-04 13:50:21 ,          26.0   ,            170.0   ,          33.0   ,               33.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.5   ,                  3416   ,
2021-07-04 13:50:22 ,          26.0   ,            171.0   ,          33.0   ,               33.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.5   ,                  3416   ,
2021-07-04 13:50:23 ,          26.0   ,            170.0   ,          33.0   ,               36.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   7.0   , 0.7500   ,               36.5   ,                  3415   ,
2021-07-04 13:50:24 ,          26.0   ,            174.0   ,          33.0   ,               34.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          1   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.4   ,                  3415   ,
2021-07-04 13:50:25 ,          26.0   ,            175.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   35.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          5   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.4   ,                  3415   ,
2021-07-04 13:50:26 ,          26.0   ,            177.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          2   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3415   ,
2021-07-04 13:50:27 ,          26.0   ,            174.0   ,          33.0   ,               33.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3415   ,
2021-07-04 13:50:28 ,          26.0   ,            173.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3414   ,
2021-07-04 13:50:29 ,          26.0   ,            176.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3414   ,
2021-07-04 13:50:30 ,          26.0   ,            175.0   ,          33.0   ,               36.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          3   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3414   ,
2021-07-04 13:50:31 ,          26.0   ,            174.0   ,          33.0   ,               36.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          2   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3417   ,
2021-07-04 13:50:32 ,          26.0   ,            181.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          2   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3417   ,
2021-07-04 13:50:33 ,          26.0   ,            177.0   ,          33.0   ,               36.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3417   ,
2021-07-04 13:50:34 ,          26.0   ,            170.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   7.0   , 0.7500   ,               36.3   ,                  3417   ,
2021-07-04 13:50:35 ,          26.0   ,            180.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          2   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3416   ,
2021-07-04 13:50:36 ,          26.0   ,            174.0   ,          33.0   ,               36.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3416   ,
2021-07-04 13:50:37 ,          26.0   ,            172.0   ,          33.0   ,               33.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   37.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3416   ,
2021-07-04 13:50:38 ,          26.0   ,            171.0   ,          33.0   ,               36.0   ,                          35.0   ,                  39.0   ,                   37.0   ,                   37.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3412   ,
2021-07-04 13:50:39 ,          26.0   ,            172.0   ,          33.0   ,               34.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   5.0   , 0.7500   ,               36.3   ,                  3412   ,
2021-07-04 13:50:40 ,          26.0   ,            182.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          1   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3412   ,
2021-07-04 13:50:41 ,          26.0   ,            174.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          7   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3412   ,
2021-07-04 13:50:42 ,          26.0   ,            170.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3412   ,
2021-07-04 13:50:43 ,          26.0   ,            175.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          6   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3411   ,
2021-07-04 13:50:44 ,          26.0   ,            178.0   ,          33.0   ,               36.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3411   ,
2021-07-04 13:50:45 ,          26.0   ,            172.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.8000   ,               36.3   ,                  3411   ,
2021-07-04 13:50:46 ,          26.0   ,            171.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   37.0   ,                   37.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3411   ,
2021-07-04 13:50:47 ,          26.0   ,            172.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   37.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3417   ,
2021-07-04 13:50:48 ,          26.0   ,            170.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3416   ,
2021-07-04 13:50:49 ,          26.0   ,            176.0   ,          33.0   ,               36.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   7.0   , 0.7500   ,               36.3   ,                  3415   ,
2021-07-04 13:50:50 ,          26.0   ,            172.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3413   ,
2021-07-04 13:50:51 ,          26.0   ,            169.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3413   ,
2021-07-04 13:50:52 ,          26.0   ,            174.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          4   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3413   ,
2021-07-04 13:50:53 ,          26.0   ,            175.0   ,          33.0   ,               36.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   7.0   , 0.7500   ,               36.3   ,                  3413   ,
2021-07-04 13:50:54 ,          26.0   ,            174.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3413   ,
2021-07-04 13:50:55 ,          26.0   ,            173.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3413   ,
2021-07-04 13:50:56 ,          26.0   ,            172.0   ,          33.0   ,               36.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3412   ,
2021-07-04 13:50:57 ,          26.0   ,            174.0   ,          33.0   ,               36.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          1   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3412   ,
2021-07-04 13:50:58 ,          26.0   ,            175.0   ,          33.0   ,               36.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3411   ,
2021-07-04 13:50:59 ,          26.0   ,            176.0   ,          33.0   ,               36.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3411   ,
2021-07-04 13:51:00 ,          26.0   ,            173.0   ,          33.0   ,               36.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3410   ,
2021-07-04 13:51:01 ,          26.0   ,            183.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          8   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3409   ,
2021-07-04 13:51:02 ,          26.0   ,            174.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3409   ,
2021-07-04 13:51:03 ,          26.0   ,            173.0   ,          33.0   ,               33.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   7.0   , 0.7500   ,               36.3   ,                  3409   ,
2021-07-04 13:51:04 ,          26.0   ,            173.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3409   ,
2021-07-04 13:51:05 ,          26.0   ,            173.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3409   ,
2021-07-04 13:51:06 ,          26.0   ,            169.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3408   ,
2021-07-04 13:51:07 ,          26.0   ,            168.0   ,          33.0   ,               36.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3408   ,
2021-07-04 13:51:08 ,          26.0   ,            180.0   ,          33.0   ,               36.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          8   ,                        285   ,                       86   ,                   7.0   , 0.8000   ,               36.3   ,                  3408   ,
2021-07-04 13:51:09 ,          26.0   ,            178.0   ,          33.0   ,               36.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3408   ,
2021-07-04 13:51:10 ,          26.0   ,            176.0   ,          33.0   ,               33.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3408   ,
2021-07-04 13:51:11 ,          26.0   ,            181.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3415   ,
2021-07-04 13:51:12 ,          26.0   ,            174.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          3   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.3   ,                  3415   ,
2021-07-04 13:51:13 ,          26.0   ,            178.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          2   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.4   ,                  3414   ,
2021-07-04 13:51:14 ,          26.0   ,            172.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.4   ,                  3413   ,
2021-07-04 13:51:15 ,          26.0   ,            175.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.4   ,                  3413   ,
2021-07-04 13:51:16 ,          26.0   ,            171.0   ,          33.0   ,               35.0   ,                          35.0   ,                  39.0   ,                   36.0   ,                   36.0   ,                   38.0   ,              24   ,                   0   ,          0   ,                        285   ,                       86   ,                   6.0   , 0.7500   ,               36.4   ,                  3413   ,
