        Date        , GPU Clock [MHz] , Memory Clock [MHz] , VCE Clock [MHz] , GPU Temperature [°C] , GPU Temperature (Hot Spot) [°C] , Memory Temperature [°C] , GPU VRM Temperature [°C] , SOC VRM Temperature [°C] , Mem VRM Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , GPU Load [%] , Memory Used (Dedicated) [MB] , Memory Used (Dynamic) [MB] , GPU Chip Power Draw [W] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2021-07-04 11:33:30 ,          26.0   ,            171.0   ,          33.0   ,               25.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   27.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               33.3   ,                  2811   ,
2021-07-04 11:33:31 ,          26.0   ,            172.0   ,          33.0   ,               25.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   27.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               33.1   ,                  2811   ,
2021-07-04 11:33:32 ,          26.0   ,            189.0   ,          33.0   ,               25.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   27.0   ,              26   ,                   0   ,         10   ,                        222   ,                      115   ,                   6.0   , 0.8000   ,               33.0   ,                  2811   ,
2021-07-04 11:33:33 ,          26.0   ,            180.0   ,          33.0   ,               24.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          2   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               33.0   ,                  2811   ,
2021-07-04 11:33:34 ,          26.0   ,            173.0   ,          33.0   ,               25.0   ,                          25.0   ,                  29.0   ,                   25.0   ,                   25.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               43.1   ,                  2823   ,
2021-07-04 11:33:35 ,          26.0   ,            171.0   ,          33.0   ,               25.0   ,                          25.0   ,                  29.0   ,                   25.0   ,                   25.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               42.0   ,                  2813   ,
2021-07-04 11:33:36 ,          26.0   ,            170.0   ,          33.0   ,               25.0   ,                          25.0   ,                  29.0   ,                   25.0   ,                   25.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               40.5   ,                  2812   ,
2021-07-04 11:33:37 ,          26.0   ,            174.0   ,          33.0   ,               26.0   ,                          25.0   ,                  29.0   ,                   25.0   ,                   25.0   ,                   28.0   ,              26   ,                   0   ,          3   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               39.1   ,                  2826   ,
2021-07-04 11:33:38 ,          26.0   ,            182.0   ,          33.0   ,               25.0   ,                          25.0   ,                  29.0   ,                   25.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          2   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               38.4   ,                  2849   ,
2021-07-04 11:33:39 ,          26.0   ,            172.0   ,          33.0   ,               24.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               37.1   ,                  2847   ,
2021-07-04 11:33:40 ,          26.0   ,            171.0   ,          33.0   ,               25.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               36.8   ,                  2861   ,
2021-07-04 11:33:41 ,          26.0   ,            171.0   ,          33.0   ,               25.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               45.0   ,                  2877   ,
2021-07-04 11:33:42 ,          26.0   ,            172.0   ,          33.0   ,               25.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               43.5   ,                  2878   ,
2021-07-04 11:33:43 ,          26.0   ,            184.0   ,          33.0   ,               25.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          4   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               41.9   ,                  2873   ,
2021-07-04 11:33:44 ,          26.0   ,            172.0   ,          33.0   ,               25.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               40.4   ,                  2871   ,
2021-07-04 11:33:45 ,          26.0   ,            171.0   ,          33.0   ,               23.0   ,                          25.0   ,                  29.0   ,                   25.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   7.0   , 0.7500   ,               38.8   ,                  2871   ,
2021-07-04 11:33:46 ,          26.0   ,            169.0   ,          33.0   ,               25.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               37.4   ,                  2879   ,
2021-07-04 11:33:47 ,          26.0   ,            169.0   ,          33.0   ,               25.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               35.8   ,                  2876   ,
2021-07-04 11:33:48 ,          26.0   ,            175.0   ,          33.0   ,               25.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          6   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               34.4   ,                  2871   ,
2021-07-04 11:33:49 ,          26.0   ,            176.0   ,          33.0   ,               25.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          1   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               44.5   ,                  2862   ,
2021-07-04 11:33:50 ,          26.0   ,            172.0   ,          33.0   ,               26.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               43.4   ,                  2857   ,
2021-07-04 11:33:51 ,          26.0   ,            170.0   ,          33.0   ,               23.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               42.8   ,                  2866   ,
2021-07-04 11:33:52 ,          26.0   ,            170.0   ,          33.0   ,               25.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   7.0   , 0.7500   ,               41.9   ,                  2869   ,
2021-07-04 11:33:53 ,          26.0   ,            176.0   ,          33.0   ,               25.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          6   ,                        222   ,                      115   ,                   7.0   , 0.7500   ,               41.1   ,                  2882   ,
2021-07-04 11:33:54 ,          26.0   ,            187.0   ,          33.0   ,               25.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          5   ,                        222   ,                      115   ,                   7.0   , 0.7500   ,               40.8   ,                  2865   ,
2021-07-04 11:33:55 ,          26.0   ,            176.0   ,          33.0   ,               24.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          2   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               50.3   ,                  2879   ,
2021-07-04 11:33:56 ,          26.0   ,            174.0   ,          33.0   ,               26.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   27.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               48.8   ,                  2924   ,
2021-07-04 11:33:57 ,          26.0   ,            176.0   ,          33.0   ,               25.0   ,                          25.0   ,                  29.0   ,                   27.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               47.8   ,                  3128   ,
2021-07-04 11:33:58 ,          26.0   ,            170.0   ,          33.0   ,               25.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   27.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               47.8   ,                  3186   ,
2021-07-04 11:33:59 ,          26.0   ,            169.0   ,          33.0   ,               25.0   ,                          25.0   ,                  29.0   ,                   27.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   7.0   , 0.7500   ,               46.6   ,                  2828   ,
2021-07-04 11:34:00 ,          26.0   ,            174.0   ,          33.0   ,               26.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          2   ,                        222   ,                      115   ,                   7.0   , 0.7500   ,               45.0   ,                  2826   ,
2021-07-04 11:34:01 ,          26.0   ,            176.0   ,          33.0   ,               25.0   ,                          25.0   ,                  30.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          1   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               43.4   ,                  2826   ,
2021-07-04 11:34:02 ,          26.0   ,            174.0   ,          33.0   ,               25.0   ,                          26.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   7.0   , 0.7500   ,               41.9   ,                  2825   ,
2021-07-04 11:34:03 ,          26.0   ,            171.0   ,          33.0   ,               26.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               40.3   ,                  2825   ,
2021-07-04 11:34:04 ,          26.0   ,            170.0   ,          33.0   ,               25.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          7   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               38.8   ,                  2823   ,
2021-07-04 11:34:05 ,          26.0   ,            187.0   ,          33.0   ,               25.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          8   ,                        222   ,                      115   ,                   7.0   , 0.7500   ,               37.1   ,                  2822   ,
2021-07-04 11:34:06 ,          26.0   ,            180.0   ,          33.0   ,               26.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          2   ,                        222   ,                      115   ,                   7.0   , 0.7500   ,               35.6   ,                  2822   ,
2021-07-04 11:34:07 ,          26.0   ,            175.0   ,          33.0   ,               25.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   7.0   , 0.7500   ,               34.3   ,                  2822   ,
2021-07-04 11:34:08 ,          26.0   ,            171.0   ,          33.0   ,               25.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               33.4   ,                  2820   ,
2021-07-04 11:34:09 ,          26.0   ,            170.0   ,          33.0   ,               23.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   7.0   , 0.7500   ,               32.9   ,                  2819   ,
2021-07-04 11:34:10 ,          26.0   ,            169.0   ,          33.0   ,               26.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   7.0   , 0.7500   ,               32.6   ,                  2829   ,
2021-07-04 11:34:11 ,          26.0   ,            175.0   ,          33.0   ,               26.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          5   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               32.6   ,                  2829   ,
2021-07-04 11:34:12 ,          26.0   ,            178.0   ,          33.0   ,               25.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          2   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               32.6   ,                  2829   ,
2021-07-04 11:34:13 ,          26.0   ,            174.0   ,          33.0   ,               26.0   ,                          26.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               32.6   ,                  2829   ,
2021-07-04 11:34:14 ,          26.0   ,            172.0   ,          33.0   ,               25.0   ,                          25.0   ,                  30.0   ,                   26.0   ,                   27.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               32.1   ,                  2827   ,
2021-07-04 11:34:15 ,          26.0   ,            176.0   ,          33.0   ,               26.0   ,                          25.0   ,                  29.0   ,                   27.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               32.0   ,                  2827   ,
2021-07-04 11:34:16 ,          26.0   ,            179.0   ,          33.0   ,               26.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          8   ,                        222   ,                      115   ,                   7.0   , 0.7500   ,               32.0   ,                  2827   ,
2021-07-04 11:34:17 ,          26.0   ,            174.0   ,          33.0   ,               25.0   ,                          25.0   ,                  30.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   7.0   , 0.7500   ,               32.0   ,                  2827   ,
2021-07-04 11:34:18 ,          26.0   ,            173.0   ,          33.0   ,               26.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   7.0   , 0.7500   ,               32.0   ,                  2827   ,
2021-07-04 11:34:19 ,          26.0   ,            170.0   ,          33.0   ,               26.0   ,                          25.0   ,                  30.0   ,                   26.0   ,                   26.0   ,                   28.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   7.0   , 0.7500   ,               31.9   ,                  2826   ,
2021-07-04 11:34:20 ,          26.0   ,            169.0   ,          33.0   ,               26.0   ,                          25.0   ,                  30.0   ,                   26.0   ,                   26.0   ,                   29.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   7.0   , 0.7500   ,               31.9   ,                  2825   ,
2021-07-04 11:34:21 ,          26.0   ,            173.0   ,          33.0   ,               26.0   ,                          25.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   29.0   ,              26   ,                   0   ,          1   ,                        222   ,                      115   ,                   7.0   , 0.7500   ,               31.8   ,                  2828   ,
2021-07-04 11:34:22 ,          26.0   ,            176.0   ,          33.0   ,               26.0   ,                          26.0   ,                  30.0   ,                   26.0   ,                   27.0   ,                   29.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               31.8   ,                  2828   ,
2021-07-04 11:34:23 ,          26.0   ,            170.0   ,          33.0   ,               26.0   ,                          25.0   ,                  30.0   ,                   27.0   ,                   27.0   ,                   29.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               31.8   ,                  2828   ,
2021-07-04 11:34:24 ,          26.0   ,            170.0   ,          33.0   ,               26.0   ,                          25.0   ,                  30.0   ,                   27.0   ,                   26.0   ,                   29.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               31.6   ,                  2826   ,
2021-07-04 11:34:25 ,          26.0   ,            179.0   ,          33.0   ,               26.0   ,                          26.0   ,                  30.0   ,                   26.0   ,                   27.0   ,                   29.0   ,              26   ,                   0   ,          2   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               31.6   ,                  2819   ,
2021-07-04 11:34:26 ,          26.0   ,            191.0   ,          33.0   ,               26.0   ,                          25.0   ,                  30.0   ,                   27.0   ,                   27.0   ,                   29.0   ,              26   ,                   0   ,          7   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               31.6   ,                  2818   ,
2021-07-04 11:34:27 ,          26.0   ,            170.0   ,          33.0   ,               26.0   ,                          25.0   ,                  30.0   ,                   27.0   ,                   27.0   ,                   29.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               31.6   ,                  2818   ,
2021-07-04 11:34:28 ,          26.0   ,            171.0   ,          33.0   ,               25.0   ,                          25.0   ,                  30.0   ,                   27.0   ,                   27.0   ,                   29.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               31.6   ,                  2818   ,
2021-07-04 11:34:29 ,          26.0   ,            170.0   ,          33.0   ,               26.0   ,                          25.0   ,                  30.0   ,                   27.0   ,                   27.0   ,                   29.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               31.5   ,                  2815   ,
2021-07-04 11:34:30 ,          26.0   ,            170.0   ,          33.0   ,               25.0   ,                          25.0   ,                  30.0   ,                   27.0   ,                   26.0   ,                   29.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               31.5   ,                  2815   ,
2021-07-04 11:34:31 ,          26.0   ,            180.0   ,          33.0   ,               26.0   ,                          25.0   ,                  30.0   ,                   26.0   ,                   26.0   ,                   29.0   ,              26   ,                   0   ,          3   ,                        222   ,                      115   ,                   7.0   , 0.7500   ,               31.5   ,                  2814   ,
2021-07-04 11:34:32 ,          26.0   ,            179.0   ,          33.0   ,               26.0   ,                          26.0   ,                  30.0   ,                   26.0   ,                   26.0   ,                   29.0   ,              26   ,                   0   ,          2   ,                        222   ,                      115   ,                   7.0   , 0.7500   ,               31.5   ,                  2814   ,
2021-07-04 11:34:33 ,          26.0   ,            175.0   ,          33.0   ,               26.0   ,                          26.0   ,                  30.0   ,                   26.0   ,                   26.0   ,                   29.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               31.5   ,                  2811   ,
2021-07-04 11:34:34 ,          26.0   ,            176.0   ,          33.0   ,               26.0   ,                          25.0   ,                  30.0   ,                   26.0   ,                   26.0   ,                   29.0   ,              26   ,                   0   ,          2   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               31.8   ,                  2808   ,
2021-07-04 11:34:35 ,          26.0   ,            179.0   ,          33.0   ,               26.0   ,                          26.0   ,                  30.0   ,                   26.0   ,                   26.0   ,                   29.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               31.8   ,                  2807   ,
2021-07-04 11:34:36 ,          26.0   ,            175.0   ,          33.0   ,               26.0   ,                          26.0   ,                  29.0   ,                   26.0   ,                   26.0   ,                   29.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               31.8   ,                  2818   ,
2021-07-04 11:34:37 ,          26.0   ,            169.0   ,          33.0   ,               26.0   ,                          25.0   ,                  30.0   ,                   26.0   ,                   26.0   ,                   29.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               40.5   ,                  2814   ,
2021-07-04 11:34:38 ,          26.0   ,            173.0   ,          33.0   ,               26.0   ,                          26.0   ,                  30.0   ,                   26.0   ,                   26.0   ,                   29.0   ,              26   ,                   0   ,          1   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               39.1   ,                  2810   ,
2021-07-04 11:34:39 ,          26.0   ,            175.0   ,          33.0   ,               26.0   ,                          26.0   ,                  30.0   ,                   26.0   ,                   26.0   ,                   29.0   ,              26   ,                   0   ,          1   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               37.6   ,                  2818   ,
2021-07-04 11:34:40 ,          26.0   ,            175.0   ,          33.0   ,               25.0   ,                          26.0   ,                  30.0   ,                   26.0   ,                   26.0   ,                   29.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               36.3   ,                  2816   ,
2021-07-04 11:34:41 ,          26.0   ,            172.0   ,          33.0   ,               26.0   ,                          26.0   ,                  30.0   ,                   26.0   ,                   27.0   ,                   29.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               34.8   ,                  2815   ,
2021-07-04 11:34:42 ,          26.0   ,            169.0   ,          33.0   ,               26.0   ,                          26.0   ,                  30.0   ,                   27.0   ,                   27.0   ,                   29.0   ,              26   ,                   0   ,          0   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               33.5   ,                  2816   ,
2021-07-04 11:34:43 ,          26.0   ,            181.0   ,          33.0   ,               26.0   ,                          26.0   ,                  30.0   ,                   27.0   ,                   27.0   ,                   29.0   ,              26   ,                   0   ,          5   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               32.3   ,                  2816   ,
2021-07-04 11:34:44 ,          26.0   ,            178.0   ,          33.0   ,               26.0   ,                          26.0   ,                  30.0   ,                   27.0   ,                   27.0   ,                   29.0   ,              26   ,                   0   ,          2   ,                        222   ,                      115   ,                   6.0   , 0.7500   ,               32.0   ,                  2817   ,
2021-07-04 11:34:45 ,          26.0   ,            186.0   ,          33.0   ,               26.0   ,                          26.0   ,                  30.0   ,                   27.0   ,                   27.0   ,                   29.0   ,              26   ,                   0   ,          8   ,                        222   ,                      115   ,                   7.0   , 0.7500   ,               32.0   ,                  2820   ,
