        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Power Consumption (W) [W] , Power Consumption (%) [% TDP] , PerfCap Reason [] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2021-03-15 14:35:08 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1103   ,            191   ,          1   ,                        3   ,                   0   ,                    0   ,                     9.1   ,                         5.1   ,              16   , 0.6250   ,               33.0   ,                  2519   ,
2021-03-15 14:35:09 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1101   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     9.3   ,                         5.2   ,              16   , 0.6250   ,               32.8   ,                  2519   ,
2021-03-15 14:35:10 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.7   ,                         4.8   ,              16   , 0.6250   ,               32.0   ,                  2519   ,
2021-03-15 14:35:11 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1101   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.6   ,                         4.8   ,              16   , 0.6250   ,               32.4   ,                  2519   ,
2021-03-15 14:35:12 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1102   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.4   ,                         4.7   ,              16   , 0.6250   ,               32.5   ,                  2519   ,
2021-03-15 14:35:13 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1102   ,            191   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.4   ,                         4.7   ,              16   , 0.6250   ,               32.8   ,                  2519   ,
2021-03-15 14:35:14 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.4   ,                         4.7   ,              16   , 0.6250   ,               32.1   ,                  2518   ,
2021-03-15 14:35:15 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1102   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     9.0   ,                         5.0   ,              16   , 0.6250   ,               32.0   ,                  2518   ,
2021-03-15 14:35:16 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1101   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     9.1   ,                         5.1   ,              16   , 0.6250   ,               32.0   ,                  2518   ,
2021-03-15 14:35:17 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     9.1   ,                         5.1   ,              16   , 0.6250   ,               31.9   ,                  2518   ,
2021-03-15 14:35:18 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1101   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.6   ,                         4.8   ,              16   , 0.6250   ,               31.8   ,                  2518   ,
2021-03-15 14:35:19 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1102   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.4   ,                         4.7   ,              16   , 0.6250   ,               31.8   ,                  2518   ,
2021-03-15 14:35:20 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1102   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.5   ,                         4.7   ,              16   , 0.6250   ,               31.8   ,                  2518   ,
2021-03-15 14:35:21 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1098   ,            191   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.2   ,                         4.5   ,              16   , 0.6250   ,               31.9   ,                  2518   ,
2021-03-15 14:35:22 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.5   ,                         4.7   ,              16   , 0.6250   ,               31.9   ,                  2517   ,
2021-03-15 14:35:23 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1101   ,            191   ,          1   ,                        3   ,                   0   ,                    0   ,                     8.5   ,                         4.7   ,              16   , 0.6250   ,               31.8   ,                  2517   ,
2021-03-15 14:35:24 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1099   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.4   ,                         4.7   ,              16   , 0.6250   ,               31.8   ,                  2517   ,
2021-03-15 14:35:25 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1101   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     9.2   ,                         5.1   ,              16   , 0.6250   ,               31.8   ,                  2517   ,
2021-03-15 14:35:26 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     9.2   ,                         5.1   ,              16   , 0.6250   ,               31.9   ,                  2517   ,
2021-03-15 14:35:27 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1099   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     9.5   ,                         5.3   ,              16   , 0.6250   ,               31.9   ,                  2517   ,
2021-03-15 14:35:28 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1101   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.6   ,                         4.8   ,              16   , 0.6250   ,               31.9   ,                  2517   ,
2021-03-15 14:35:29 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.5   ,                         4.7   ,              16   , 0.6250   ,               32.3   ,                  2487   ,
2021-03-15 14:35:30 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          1   ,                        3   ,                   0   ,                    0   ,                     8.1   ,                         4.5   ,              16   , 0.6250   ,               31.9   ,                  2487   ,
2021-03-15 14:35:31 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     9.2   ,                         5.1   ,              16   , 0.6250   ,               31.8   ,                  2487   ,
2021-03-15 14:35:32 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.6   ,                         4.8   ,              16   , 0.6250   ,               31.8   ,                  2486   ,
2021-03-15 14:35:33 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1099   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.5   ,                         4.7   ,              16   , 0.6250   ,               31.8   ,                  2486   ,
2021-03-15 14:35:34 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1101   ,            191   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.2   ,                         4.5   ,              16   , 0.6250   ,               31.8   ,                  2487   ,
2021-03-15 14:35:35 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1099   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.4   ,                         4.7   ,              16   , 0.6250   ,               31.8   ,                  2486   ,
2021-03-15 14:35:36 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1101   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     9.1   ,                         5.1   ,              16   , 0.6250   ,               31.8   ,                  2486   ,
2021-03-15 14:35:37 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     9.0   ,                         5.0   ,              16   , 0.6250   ,               31.8   ,                  2486   ,
2021-03-15 14:35:38 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.6   ,                         4.8   ,              16   , 0.6250   ,               31.8   ,                  2486   ,
2021-03-15 14:35:39 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.3   ,                         4.6   ,              16   , 0.6250   ,               31.8   ,                  2486   ,
2021-03-15 14:35:40 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1101   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.5   ,                         4.7   ,              16   , 0.6250   ,               31.8   ,                  2486   ,
2021-03-15 14:35:41 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1099   ,            191   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.5   ,                         4.7   ,              16   , 0.6250   ,               31.8   ,                  2486   ,
2021-03-15 14:35:42 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          1   ,                        3   ,                   0   ,                    0   ,                     8.2   ,                         4.6   ,              16   , 0.6250   ,               31.8   ,                  2486   ,
2021-03-15 14:35:43 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1101   ,            191   ,          1   ,                        2   ,                   0   ,                    0   ,                     8.1   ,                         4.5   ,              16   , 0.6250   ,               31.6   ,                  2486   ,
2021-03-15 14:35:44 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.8   ,                         5.5   ,              16   , 0.6250   ,               31.8   ,                  2486   ,
2021-03-15 14:35:45 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1101   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.6   ,                         4.8   ,              16   , 0.6250   ,               31.9   ,                  2486   ,
2021-03-15 14:35:46 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1099   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.2   ,                         4.6   ,              16   , 0.6250   ,               31.8   ,                  2485   ,
2021-03-15 14:35:47 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.5   ,                         4.7   ,              16   , 0.6250   ,               31.8   ,                  2485   ,
2021-03-15 14:35:48 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1100   ,            191   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.5   ,                         4.7   ,              16   , 0.6250   ,               31.6   ,                  2485   ,
2021-03-15 14:35:49 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1099   ,            191   ,          1   ,                        3   ,                   0   ,                    0   ,                     9.2   ,                         5.1   ,              16   , 0.6250   ,               31.6   ,                  2485   ,
2021-03-15 14:35:50 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1099   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     9.1   ,                         5.1   ,              16   , 0.6250   ,               31.8   ,                  2485   ,
2021-03-15 14:35:51 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.6   ,                         4.8   ,              16   , 0.6250   ,               31.6   ,                  2485   ,
2021-03-15 14:35:52 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.7   ,                         4.8   ,              16   , 0.6250   ,               31.3   ,                  2485   ,
2021-03-15 14:35:53 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.7   ,                         4.8   ,              16   , 0.6250   ,               31.3   ,                  2485   ,
2021-03-15 14:35:54 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1101   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.3   ,                         4.6   ,              16   , 0.6250   ,               31.4   ,                  2485   ,
2021-03-15 14:35:55 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1099   ,            191   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.4   ,                         4.7   ,              16   , 0.6250   ,               31.6   ,                  2485   ,
2021-03-15 14:35:56 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1101   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.3   ,                         4.6   ,              16   , 0.6250   ,               31.8   ,                  2485   ,
2021-03-15 14:35:57 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     9.3   ,                         5.2   ,              16   , 0.6250   ,               31.4   ,                  2485   ,
2021-03-15 14:35:58 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     9.0   ,                         5.0   ,              16   , 0.6250   ,               31.3   ,                  2485   ,
2021-03-15 14:35:59 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.7   ,                         4.8   ,              16   , 0.6250   ,               31.3   ,                  2482   ,
2021-03-15 14:36:00 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.6   ,                         4.8   ,              16   , 0.6250   ,               31.3   ,                  2482   ,
2021-03-15 14:36:01 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          1   ,                        3   ,                   0   ,                    0   ,                     8.5   ,                         4.7   ,              16   , 0.6250   ,               31.6   ,                  2482   ,
2021-03-15 14:36:02 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1101   ,            191   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.7   ,                         4.8   ,              16   , 0.6250   ,               31.5   ,                  2482   ,
2021-03-15 14:36:03 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.3   ,                         5.2   ,              16   , 0.6250   ,               31.6   ,                  2482   ,
2021-03-15 14:36:04 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.3   ,                         4.6   ,              16   , 0.6250   ,               31.8   ,                  2482   ,
2021-03-15 14:36:05 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1101   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.4   ,                         4.7   ,              16   , 0.6250   ,               31.4   ,                  2482   ,
2021-03-15 14:36:06 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1101   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.4   ,                         4.7   ,              16   , 0.6250   ,               31.3   ,                  2482   ,
2021-03-15 14:36:07 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.4   ,                         4.7   ,              16   , 0.6250   ,               31.5   ,                  2482   ,
2021-03-15 14:36:08 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1101   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     9.5   ,                         5.3   ,              16   , 0.6250   ,               31.3   ,                  2482   ,
2021-03-15 14:36:09 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1099   ,            191   ,          1   ,                        3   ,                   0   ,                    0   ,                     8.4   ,                         4.7   ,              16   , 0.6250   ,               31.3   ,                  2482   ,
2021-03-15 14:36:10 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1101   ,            191   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.3   ,                         4.6   ,              16   , 0.6250   ,               31.3   ,                  2482   ,
2021-03-15 14:36:11 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1099   ,            191   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.3   ,                         4.6   ,              16   , 0.6250   ,               31.3   ,                  2481   ,
2021-03-15 14:36:12 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1099   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.2   ,                         4.6   ,              16   , 0.6250   ,               31.3   ,                  2481   ,
2021-03-15 14:36:13 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1099   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.2   ,                         5.4   ,              16   , 0.6250   ,               31.4   ,                  2481   ,
2021-03-15 14:36:14 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.5   ,                         4.7   ,              16   , 0.6250   ,               31.4   ,                  2481   ,
2021-03-15 14:36:15 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.4   ,                         4.7   ,              16   , 0.6250   ,               31.5   ,                  2481   ,
2021-03-15 14:36:16 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.2   ,                         4.5   ,              16   , 0.6250   ,               31.3   ,                  2481   ,
2021-03-15 14:36:17 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.4   ,                         4.7   ,              16   , 0.6250   ,               31.3   ,                  2481   ,
2021-03-15 14:36:18 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     9.3   ,                         5.2   ,              16   , 0.6250   ,               31.5   ,                  2481   ,
2021-03-15 14:36:19 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     9.2   ,                         5.1   ,              16   , 0.6250   ,               31.8   ,                  2481   ,
2021-03-15 14:36:20 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.5   ,                         4.7   ,              16   , 0.6250   ,               31.3   ,                  2481   ,
2021-03-15 14:36:21 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1101   ,            191   ,          1   ,                        3   ,                   0   ,                    0   ,                     8.5   ,                         4.7   ,              16   , 0.6250   ,               31.3   ,                  2481   ,
2021-03-15 14:36:22 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1101   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     9.0   ,                         5.0   ,              16   , 0.6250   ,               31.3   ,                  2481   ,
2021-03-15 14:36:23 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1098   ,            191   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.7   ,                         4.8   ,              16   , 0.6250   ,               31.3   ,                  2481   ,
2021-03-15 14:36:24 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.4   ,                         4.7   ,              16   , 0.6250   ,               31.3   ,                  2481   ,
2021-03-15 14:36:25 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1099   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.4   ,                         4.7   ,              16   , 0.6250   ,               31.3   ,                  2481   ,
2021-03-15 14:36:26 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1100   ,            191   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.4   ,                         5.2   ,              16   , 0.6250   ,               31.3   ,                  2481   ,
2021-03-15 14:36:27 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.6   ,                         4.8   ,              16   , 0.6250   ,               31.3   ,                  2481   ,
2021-03-15 14:36:28 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1099   ,            191   ,          1   ,                        3   ,                   0   ,                    0   ,                     8.5   ,                         4.7   ,              16   , 0.6250   ,               31.3   ,                  2481   ,
2021-03-15 14:36:29 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.2   ,                         4.5   ,              16   , 0.6250   ,               31.3   ,                  2481   ,
2021-03-15 14:36:30 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.3   ,                         4.6   ,              16   , 0.6250   ,               31.3   ,                  2481   ,
2021-03-15 14:36:31 ,         139.0   ,            101.3   ,               35.0   ,              27   ,                1099   ,            191   ,          0   ,                        3   ,                   0   ,                    0   ,                     9.5   ,                         5.3   ,              16   , 0.6250   ,               31.3   ,                  2481   ,
2021-03-15 14:36:32 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1099   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     9.2   ,                         5.1   ,              16   , 0.6250   ,               31.1   ,                  2480   ,
2021-03-15 14:36:33 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1101   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.6   ,                         4.8   ,              16   , 0.6250   ,               31.3   ,                  2480   ,
2021-03-15 14:36:34 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.5   ,                         4.7   ,              16   , 0.6250   ,               31.3   ,                  2478   ,
2021-03-15 14:36:35 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1101   ,            191   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.5   ,                         4.7   ,              16   , 0.6250   ,               31.3   ,                  2478   ,
2021-03-15 14:36:36 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1099   ,            191   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.3   ,                         4.6   ,              16   , 0.6250   ,               31.1   ,                  2477   ,
2021-03-15 14:36:37 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.3   ,                         4.6   ,              16   , 0.6250   ,               41.9   ,                  2483   ,
2021-03-15 14:36:38 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.9   ,                         4.9   ,              16   , 0.6250   ,               40.3   ,                  2483   ,
2021-03-15 14:36:39 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1101   ,            191   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.8   ,                         4.9   ,              16   , 0.6250   ,               38.8   ,                  2483   ,
2021-03-15 14:36:40 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1101   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     9.2   ,                         5.1   ,              16   , 0.6250   ,               37.1   ,                  2483   ,
2021-03-15 14:36:41 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1100   ,            191   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.5   ,                         5.4   ,              16   , 0.6250   ,               35.6   ,                  2483   ,
2021-03-15 14:36:42 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1100   ,            191   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.3   ,                         4.6   ,              16   , 0.6250   ,               34.1   ,                  2483   ,
2021-03-15 14:36:43 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1100   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.3   ,                         4.6   ,              16   , 0.6250   ,               32.8   ,                  2483   ,
2021-03-15 14:36:44 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1101   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.1   ,                         4.5   ,              16   , 0.6250   ,               31.8   ,                  2483   ,
2021-03-15 14:36:45 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1099   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     8.4   ,                         4.6   ,              16   , 0.6250   ,               31.3   ,                  2483   ,
2021-03-15 14:36:46 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1099   ,            191   ,          0   ,                        2   ,                   0   ,                    0   ,                     9.2   ,                         5.1   ,              16   , 0.6250   ,               31.3   ,                  2478   ,
2021-03-15 14:36:47 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1099   ,            191   ,          0   ,                        3   ,                   0   ,                    0   ,                     8.6   ,                         4.8   ,              16   , 0.6250   ,               31.3   ,                  2481   ,
2021-03-15 14:36:48 ,         139.0   ,            101.3   ,               34.0   ,              27   ,                1100   ,            191   ,          1   ,                        3   ,                   0   ,                    0   ,                     8.4   ,                         4.7   ,              16   , 0.6250   ,               31.3   ,                  2481   ,
