        Date        , GPU Clock [MHz] , Memory Clock [MHz] , VCE Clock [MHz] , GPU Temperature [°C] , GPU Temperature (Hot Spot) [°C] , Memory Temperature [°C] , GPU VRM Temperature [°C] , SOC VRM Temperature [°C] , Mem VRM Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , GPU Load [%] , Memory Used (Dedicated) [MB] , Memory Used (Dynamic) [MB] , GPU Chip Power Draw [W] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2021-07-03 14:40:16 ,          26.0   ,            193.0   ,          33.0   ,               40.0   ,                          40.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          4   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               40.5   ,                  4165   ,
2021-07-03 14:40:17 ,          26.0   ,            189.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          4   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               40.3   ,                  4165   ,
2021-07-03 14:40:18 ,          26.0   ,            193.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          7   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               39.4   ,                  4165   ,
2021-07-03 14:40:19 ,          26.0   ,            187.0   ,          33.0   ,               37.0   ,                          40.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          3   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               38.6   ,                  4165   ,
2021-07-03 14:40:20 ,          26.0   ,            191.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          4   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               38.4   ,                  4165   ,
2021-07-03 14:40:21 ,          26.0   ,            191.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          4   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               38.3   ,                  4165   ,
2021-07-03 14:40:22 ,          26.0   ,            173.0   ,          33.0   ,               39.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   41.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               38.0   ,                  4165   ,
2021-07-03 14:40:23 ,          26.0   ,            171.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   41.0   ,                   41.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   8.0   , 0.7813   ,               38.0   ,                  4165   ,
2021-07-03 14:40:24 ,          26.0   ,            172.0   ,          33.0   ,               39.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               38.0   ,                  4165   ,
2021-07-03 14:40:25 ,          26.0   ,            176.0   ,          33.0   ,               39.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          7   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               38.3   ,                  4165   ,
2021-07-03 14:40:26 ,          26.0   ,            181.0   ,          33.0   ,               39.0   ,                          40.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          7   ,                       3346   ,                      151   ,                   8.0   , 0.7813   ,               38.5   ,                  4165   ,
2021-07-03 14:40:27 ,          26.0   ,            175.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          1   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               38.5   ,                  4165   ,
2021-07-03 14:40:28 ,          26.0   ,            172.0   ,          33.0   ,               40.0   ,                          40.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   8.0   , 0.7813   ,               38.5   ,                  4165   ,
2021-07-03 14:40:29 ,          26.0   ,            169.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   8.0   , 0.8313   ,               38.3   ,                  4165   ,
2021-07-03 14:40:30 ,          26.0   ,            175.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          5   ,                       3346   ,                      151   ,                   8.0   , 0.7813   ,               37.9   ,                  4165   ,
2021-07-03 14:40:31 ,          26.0   ,            174.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          5   ,                       3346   ,                      151   ,                   8.0   , 0.7813   ,               37.9   ,                  4164   ,
2021-07-03 14:40:32 ,          26.0   ,            178.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          5   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               47.9   ,                  4196   ,
2021-07-03 14:40:33 ,          26.0   ,            183.0   ,          33.0   ,               40.0   ,                          40.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          1   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               46.9   ,                  4215   ,
2021-07-03 14:40:34 ,          26.0   ,            173.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               45.3   ,                  4213   ,
2021-07-03 14:40:35 ,          26.0   ,            176.0   ,          33.0   ,               38.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   8.0   , 0.7813   ,               43.8   ,                  4213   ,
2021-07-03 14:40:36 ,          26.0   ,            176.0   ,          33.0   ,               40.0   ,                          40.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   7.0   , 0.8313   ,               42.1   ,                  4212   ,
2021-07-03 14:40:37 ,          26.0   ,            180.0   ,          33.0   ,               39.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          5   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               40.6   ,                  4212   ,
2021-07-03 14:40:38 ,          26.0   ,            169.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               39.1   ,                  4212   ,
2021-07-03 14:40:39 ,          26.0   ,            174.0   ,          33.0   ,               39.0   ,                          40.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          2   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               38.5   ,                  4211   ,
2021-07-03 14:40:40 ,          26.0   ,            183.0   ,          33.0   ,               40.0   ,                          40.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          3   ,                       3346   ,                      151   ,                   8.0   , 0.7813   ,               38.5   ,                  4211   ,
2021-07-03 14:40:41 ,          26.0   ,            183.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          1   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               38.3   ,                  4211   ,
2021-07-03 14:40:42 ,          26.0   ,            173.0   ,          33.0   ,               39.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   6.0   , 0.8313   ,               38.3   ,                  4211   ,
2021-07-03 14:40:43 ,          26.0   ,            171.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               38.1   ,                  4211   ,
2021-07-03 14:40:44 ,          26.0   ,            171.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               38.0   ,                  4211   ,
2021-07-03 14:40:45 ,          26.0   ,            174.0   ,          33.0   ,               39.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               38.1   ,                  4211   ,
2021-07-03 14:40:46 ,          26.0   ,            173.0   ,          33.0   ,               38.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          1   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               38.1   ,                  4211   ,
2021-07-03 14:40:47 ,          26.0   ,            173.0   ,          33.0   ,               40.0   ,                          40.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          1   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               38.1   ,                  4211   ,
2021-07-03 14:40:48 ,          26.0   ,            176.0   ,          33.0   ,               40.0   ,                          40.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          1   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               38.1   ,                  4211   ,
2021-07-03 14:40:49 ,          26.0   ,            173.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               38.3   ,                  4211   ,
2021-07-03 14:40:50 ,          26.0   ,            175.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   8.0   , 0.8313   ,               38.3   ,                  4211   ,
2021-07-03 14:40:51 ,          26.0   ,            169.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               38.3   ,                  4211   ,
2021-07-03 14:40:52 ,          26.0   ,            179.0   ,          33.0   ,               39.0   ,                          40.0   ,                  43.0   ,                   41.0   ,                   41.0   ,                   42.0   ,              24   ,                   0   ,          5   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               38.1   ,                  4211   ,
2021-07-03 14:40:53 ,          26.0   ,            175.0   ,          33.0   ,               40.0   ,                          40.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          1   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               38.0   ,                  4211   ,
2021-07-03 14:40:54 ,          26.0   ,            175.0   ,          33.0   ,               39.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               38.0   ,                  4210   ,
2021-07-03 14:40:55 ,          26.0   ,            179.0   ,          33.0   ,               40.0   ,                          40.0   ,                  43.0   ,                   41.0   ,                   41.0   ,                   42.0   ,              24   ,                   0   ,          2   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               38.0   ,                  4210   ,
2021-07-03 14:40:56 ,          26.0   ,            169.0   ,          33.0   ,               39.0   ,                          39.0   ,                  43.0   ,                   41.0   ,                   41.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               38.0   ,                  4209   ,
2021-07-03 14:40:57 ,          26.0   ,            174.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   41.0   ,                   41.0   ,                   42.0   ,              24   ,                   0   ,          4   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               38.0   ,                  4209   ,
2021-07-03 14:40:58 ,          26.0   ,            183.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   41.0   ,                   41.0   ,                   42.0   ,              24   ,                   0   ,          5   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               38.0   ,                  4209   ,
2021-07-03 14:40:59 ,          26.0   ,            175.0   ,          33.0   ,               40.0   ,                          40.0   ,                  43.0   ,                   41.0   ,                   41.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               38.0   ,                  4209   ,
2021-07-03 14:41:00 ,          26.0   ,            175.0   ,          33.0   ,               39.0   ,                          39.0   ,                  43.0   ,                   41.0   ,                   41.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               38.0   ,                  4209   ,
2021-07-03 14:41:01 ,          26.0   ,            173.0   ,          33.0   ,               40.0   ,                          40.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               38.0   ,                  4208   ,
2021-07-03 14:41:02 ,          26.0   ,            171.0   ,          33.0   ,               37.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               38.0   ,                  4208   ,
2021-07-03 14:41:03 ,          26.0   ,            170.0   ,          33.0   ,               37.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               38.0   ,                  4202   ,
2021-07-03 14:41:04 ,          26.0   ,            177.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               38.0   ,                  4202   ,
2021-07-03 14:41:05 ,          26.0   ,            179.0   ,          33.0   ,               40.0   ,                          40.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          4   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               38.0   ,                  4202   ,
2021-07-03 14:41:06 ,          26.0   ,            175.0   ,          33.0   ,               39.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               38.0   ,                  4201   ,
2021-07-03 14:41:07 ,          26.0   ,            178.0   ,          33.0   ,               40.0   ,                          40.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               37.8   ,                  4202   ,
2021-07-03 14:41:08 ,          26.0   ,            171.0   ,          33.0   ,               39.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               37.8   ,                  4201   ,
2021-07-03 14:41:09 ,          26.0   ,            170.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               37.8   ,                  4201   ,
2021-07-03 14:41:10 ,          26.0   ,            170.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          7   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               37.8   ,                  4201   ,
2021-07-03 14:41:11 ,          26.0   ,            184.0   ,          33.0   ,               40.0   ,                          40.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          7   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               37.8   ,                  4201   ,
2021-07-03 14:41:12 ,          26.0   ,            177.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               37.8   ,                  4201   ,
2021-07-03 14:41:13 ,          26.0   ,            174.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               37.8   ,                  4201   ,
2021-07-03 14:41:14 ,          26.0   ,            170.0   ,          33.0   ,               39.0   ,                          40.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               38.1   ,                  4201   ,
2021-07-03 14:41:15 ,          26.0   ,            169.0   ,          33.0   ,               40.0   ,                          40.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               38.0   ,                  4201   ,
2021-07-03 14:41:16 ,          26.0   ,            179.0   ,          33.0   ,               38.0   ,                          40.0   ,                  43.0   ,                   41.0   ,                   41.0   ,                   42.0   ,              24   ,                   0   ,          4   ,                       3346   ,                      151   ,                   8.0   , 0.7813   ,               38.0   ,                  4200   ,
2021-07-03 14:41:17 ,          26.0   ,            175.0   ,          33.0   ,               40.0   ,                          40.0   ,                  43.0   ,                   41.0   ,                   41.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   8.0   , 0.7813   ,               46.6   ,                  4200   ,
2021-07-03 14:41:18 ,          26.0   ,            178.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   8.0   , 0.7813   ,               45.1   ,                  4201   ,
2021-07-03 14:41:19 ,          26.0   ,            172.0   ,          33.0   ,               39.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               43.5   ,                  4201   ,
2021-07-03 14:41:20 ,          26.0   ,            170.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               42.0   ,                  4200   ,
2021-07-03 14:41:21 ,          26.0   ,            172.0   ,          33.0   ,               38.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               40.4   ,                  4200   ,
2021-07-03 14:41:22 ,          26.0   ,            179.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          2   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               38.9   ,                  4200   ,
2021-07-03 14:41:23 ,          26.0   ,            183.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          5   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               37.9   ,                  4200   ,
2021-07-03 14:41:24 ,          26.0   ,            173.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          8   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               37.8   ,                  4200   ,
2021-07-03 14:41:25 ,          26.0   ,            174.0   ,          33.0   ,               39.0   ,                          40.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          9   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               37.8   ,                  4200   ,
2021-07-03 14:41:26 ,          26.0   ,            184.0   ,          33.0   ,               38.0   ,                          39.0   ,                  43.0   ,                   41.0   ,                   41.0   ,                   42.0   ,              24   ,                   0   ,          1   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               37.8   ,                  4199   ,
2021-07-03 14:41:27 ,          26.0   ,            173.0   ,          33.0   ,               39.0   ,                          39.0   ,                  43.0   ,                   41.0   ,                   41.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               37.8   ,                  4199   ,
2021-07-03 14:41:28 ,          26.0   ,            172.0   ,          33.0   ,               40.0   ,                          40.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               37.8   ,                  4199   ,
2021-07-03 14:41:29 ,          26.0   ,            170.0   ,          33.0   ,               37.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               37.8   ,                  4199   ,
2021-07-03 14:41:30 ,          26.0   ,            170.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   8.0   , 0.7813   ,               37.8   ,                  4199   ,
2021-07-03 14:41:31 ,          26.0   ,            178.0   ,          33.0   ,               39.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          5   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               37.8   ,                  4199   ,
2021-07-03 14:41:32 ,          26.0   ,            178.0   ,          33.0   ,               40.0   ,                          40.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          6   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               37.8   ,                  4174   ,
2021-07-03 14:41:33 ,          26.0   ,            175.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          1   ,                       3346   ,                      151   ,                   8.0   , 0.7813   ,               38.0   ,                  4175   ,
2021-07-03 14:41:34 ,          26.0   ,            176.0   ,          33.0   ,               39.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               38.0   ,                  4175   ,
2021-07-03 14:41:35 ,          26.0   ,            171.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               37.8   ,                  4175   ,
2021-07-03 14:41:36 ,          26.0   ,            169.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   8.0   , 0.7813   ,               37.8   ,                  4175   ,
2021-07-03 14:41:37 ,          26.0   ,            179.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          2   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               37.9   ,                  4170   ,
2021-07-03 14:41:38 ,          26.0   ,            174.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          2   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               38.0   ,                  4169   ,
2021-07-03 14:41:39 ,          26.0   ,            175.0   ,          33.0   ,               39.0   ,                          40.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          2   ,                       3346   ,                      151   ,                   7.0   , 0.7813   ,               38.0   ,                  4169   ,
2021-07-03 14:41:40 ,          26.0   ,            177.0   ,          33.0   ,               40.0   ,                          39.0   ,                  43.0   ,                   40.0   ,                   40.0   ,                   42.0   ,              24   ,                   0   ,          0   ,                       3346   ,                      151   ,                   6.0   , 0.7813   ,               38.0   ,                  4170   ,
