        Date        , GPU Clock [MHz] , Memory Clock [MHz] , VCE Clock [MHz] , GPU Temperature [°C] , GPU Temperature (Hot Spot) [°C] , Memory Temperature [°C] , GPU VRM Temperature [°C] , SOC VRM Temperature [°C] , Mem VRM Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , GPU Load [%] , Memory Used (Dedicated) [MB] , Memory Used (Dynamic) [MB] , GPU only Power Draw [W] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2021-03-07 15:41:13 ,          26.0   ,            167.0   ,          33.0   ,               38.0   ,                          37.0   ,                  41.0   ,                   38.0   ,                   38.0   ,                   40.0   ,              23   ,                   0   ,          0   ,                        272   ,                       70   ,                   6.0   , 0.7813   ,               34.1   ,                  3672   ,
2021-03-07 15:41:14 ,          26.0   ,            168.0   ,          33.0   ,               35.0   ,                          37.0   ,                  40.0   ,                   38.0   ,                   38.0   ,                   40.0   ,              23   ,                   0   ,          0   ,                        272   ,                       70   ,                   5.0   , 0.7813   ,               34.1   ,                  3673   ,
2021-03-07 15:41:15 ,          26.0   ,            172.0   ,          33.0   ,               35.0   ,                          37.0   ,                  41.0   ,                   38.0   ,                   38.0   ,                   40.0   ,              23   ,                   0   ,          0   ,                        272   ,                       70   ,                   6.0   , 0.7813   ,               34.1   ,                  3671   ,
2021-03-07 15:41:16 ,          26.0   ,            177.0   ,          33.0   ,               35.0   ,                          37.0   ,                  40.0   ,                   38.0   ,                   37.0   ,                   40.0   ,              23   ,                   0   ,          6   ,                        272   ,                       70   ,                   5.0   , 0.7813   ,               34.1   ,                  3672   ,
2021-03-07 15:41:17 ,          26.0   ,            167.0   ,          33.0   ,               35.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              23   ,                   0   ,          0   ,                        272   ,                       70   ,                   5.0   , 0.7813   ,               34.1   ,                  3672   ,
2021-03-07 15:41:18 ,          26.0   ,            167.0   ,          33.0   ,               37.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              23   ,                   0   ,          0   ,                        272   ,                       70   ,                   5.0   , 0.7813   ,               34.1   ,                  3672   ,
2021-03-07 15:41:19 ,          26.0   ,            167.0   ,          33.0   ,               35.0   ,                          36.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              23   ,                   0   ,          0   ,                        272   ,                       70   ,                   5.0   , 0.7813   ,               34.1   ,                  3672   ,
2021-03-07 15:41:20 ,          26.0   ,            167.0   ,          33.0   ,               37.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              23   ,                   0   ,          0   ,                        272   ,                       70   ,                   5.0   , 0.7813   ,               34.1   ,                  3671   ,
2021-03-07 15:41:21 ,          26.0   ,            167.0   ,          33.0   ,               37.0   ,                          37.0   ,                  41.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              23   ,                   0   ,          0   ,                        272   ,                       70   ,                   5.0   , 0.7813   ,               34.1   ,                  3672   ,
2021-03-07 15:41:22 ,          26.0   ,            167.0   ,          33.0   ,               37.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              23   ,                   0   ,          0   ,                        272   ,                       70   ,                   5.0   , 0.7813   ,               34.0   ,                  3672   ,
2021-03-07 15:41:23 ,          26.0   ,            168.0   ,          33.0   ,               35.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              23   ,                   0   ,          0   ,                        272   ,                       70   ,                   5.0   , 0.7813   ,               34.0   ,                  3672   ,
2021-03-07 15:41:24 ,          26.0   ,            168.0   ,          33.0   ,               37.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              23   ,                   0   ,          0   ,                        272   ,                       70   ,                   5.0   , 0.7813   ,               34.0   ,                  3672   ,
2021-03-07 15:41:25 ,          26.0   ,            172.0   ,          33.0   ,               37.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              23   ,                   0   ,          0   ,                        272   ,                       70   ,                   5.0   , 0.7813   ,               34.0   ,                  3672   ,
2021-03-07 15:41:26 ,          26.0   ,            172.0   ,          33.0   ,               36.0   ,                          37.0   ,                  41.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              23   ,                   0   ,          1   ,                        272   ,                       70   ,                   4.0   , 0.7813   ,               34.0   ,                  3672   ,
2021-03-07 15:41:27 ,          26.0   ,            167.0   ,          33.0   ,               35.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              23   ,                   0   ,          0   ,                        272   ,                       70   ,                   5.0   , 0.7813   ,               34.0   ,                  3672   ,
2021-03-07 15:41:28 ,          26.0   ,            167.0   ,          33.0   ,               35.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              23   ,                   0   ,          0   ,                        272   ,                       70   ,                   5.0   , 0.7813   ,               34.0   ,                  3672   ,
2021-03-07 15:41:29 ,          26.0   ,            167.0   ,          33.0   ,               37.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              23   ,                   0   ,          0   ,                        272   ,                       70   ,                   5.0   , 0.7813   ,               34.0   ,                  3672   ,
2021-03-07 15:41:30 ,          26.0   ,            167.0   ,          33.0   ,               37.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              23   ,                   0   ,          0   ,                        272   ,                       70   ,                   5.0   , 0.7813   ,               34.0   ,                  3671   ,
2021-03-07 15:41:31 ,          26.0   ,            167.0   ,          33.0   ,               35.0   ,                          37.0   ,                  40.0   ,                   37.0   ,                   37.0   ,                   40.0   ,              23   ,                   0   ,          0   ,                        272   ,                       70   ,                   5.0   , 0.7813   ,               34.0   ,                  3671   ,
